row ID,row m/z,row retention time,PB1_HILICPOS_4.mzML Peak height,PB2_HILICPOS_5.mzML Peak height,6104_U2_HILICPOS_19.mzML Peak height,6110_U2_HILICPOS_34.mzML Peak height,PB3_HILICPOS_6.mzML Peak height,6108_U2_HILICPOS_27.mzML Peak height,6111_U4_HILICPOS_42.mzML Peak height,6101_U3_HILICPOS_29.mzML Peak height,6104_U1_HILICPOS_55.mzML Peak height,6103_U4_HILICPOS_53.mzML Peak height,6110_U3_HILICPOS_45.mzML Peak height,6111_U2_HILICPOS_35.mzML Peak height,6111_U1_HILICPOS_51.mzML Peak height,6105_U3_HILICPOS_39.mzML Peak height,6109_U2_HILICPOS_13.mzML Peak height,6108_U1_HILICPOS_44.mzML Peak height,6109_U4_HILICPOS_22.mzML Peak height,6101_U4_HILICPOS_14.mzML Peak height,6101_U2_HILICPOS_30.mzML Peak height,6110_U4_HILICPOS_10.mzML Peak height,6105_U1_HILICPOS_43.mzML Peak height,6105_U4_HILICPOS_47.mzML Peak height,6102_U1_HILICPOS_26.mzML Peak height,6102_U2_HILICPOS_16.mzML Peak height,6104_U3_HILICPOS_32.mzML Peak height,6104_U4_HILICPOS_12.mzML Peak height,6113_U3_HILICPOS_15.mzML Peak height,6113_U2_HILICPOS_31.mzML Peak height,6109_U3_HILICPOS_52.mzML Peak height,6102_U4_HILICPOS_50.mzML Peak height,6102_U3_HILICPOS_48.mzML Peak height,6108_U4_HILICPOS_18.mzML Peak height,6106_U2_HILICPOS_46.mzML Peak height,6111_U3_HILICPOS_54.mzML Peak height,6110_U1_HILICPOS_11.mzML Peak height,6108_U3_HILICPOS_28.mzML Peak height,6106_U3_HILICPOS_20.mzML Peak height,6105_U2_HILICPOS_40.mzML Peak height,6112_U2_HILICPOS_37.mzML Peak height,6103_U1_HILICPOS_21.mzML Peak height,6113_U1_HILICPOS_24.mzML Peak height,6103_U3_HILICPOS_61.mzML Peak height,6101_U1_HILICPOS_59.mzML Peak height,6112_U1_HILICPOS_38.mzML Peak height,6109_U1_HILICPOS_58.mzML Peak height,6112_U3_HILICPOS_56.mzML Peak height,6106_U4_HILICPOS_36.mzML Peak height,6103_U2_HILICPOS_60.mzML Peak height,6106_U1_HILICPOS_23.mzML Peak height,6112_U4_HILICPOS_63.mzML Peak height,PooledQC5_HILICPOS_11_1.mzML Peak height,6113_U4_HILICPOS_62.mzML Peak height,PooledQC7_HILICPOS_25.mzML Peak height,PooledQC6_HILICPOS_17.mzML Peak height,PooledQC9_HILICPOS_41.mzML Peak height,PooledQC10_HILICPOS_49.mzML Peak height,PooledQC8_HILICPOS_33.mzML Peak height,PooledQC11_HILICPOS_57.mzML Peak height,PooledQC12_HILICPOS_64.mzML Peak height,
5039,379.18011629984363,3.2826016,0,0,25803.873,21809.783,0,110156.56,52911.11,69667.17,25604.723,108275.21,37209.754,86001.07,92739.24,36969.492,38537.527,88798.2,52913.953,77743.43,63986.97,46981.17,33759.395,32957.34,22658.537,43045.69,24283.654,58021.67,36926.23,31260.396,45582.48,90854.32,50763.7,45854.504,84562.625,84735.89,33750.312,46692.617,103922.1,34507.97,72197.37,131311.22,74809.97,178806.33,92259.19,79807.586,40809.89,62259.805,146467.31,164188.94,89101.64,61015.594,65530.51,32643.627,55912.164,61033.9,58601.84,57710.62,59918.016,65191.715,65306.754,
5042,174.1237104135611,3.273438,0,0,115401.555,55069.887,1036.3242,14170.904,54958.574,19867.125,52929.895,44314.39,36919.152,59283.19,46650.902,46906.633,117133.28,6548.4766,35633.12,40889.695,34577.26,30277.7,85649.36,98593.82,33483.668,31899.79,32874.31,45471.566,19487.299,9015.682,75591.06,60245.453,29736.326,8436.159,21542.086,73421.945,35944.504,6128.7397,28789.648,51413.016,77300.24,57309.223,18852.309,99417.516,6756.435,140617.28,135615.7,84450.43,24885.605,116832.57,42753.22,173643.97,47392.383,17639.049,46800.79,46452.582,46736.89,49281.05,51290.207,50757.58,56990.88,
5051,378.177461446533,3.2858756,0,0,106989.56,89790.18,0,479027.56,260220.14,315202.75,120172.65,506758.4,186261.2,368381.25,432393.75,167432.03,187079.69,392818.4,237638.19,351179.28,297751.53,217216.97,156169.0,150462.8,94555.63,193929.34,107224.3,260486.61,167072.6,136961.31,207564.16,404058.5,235213.72,207475.03,385660.03,384996.84,148906.7,218208.7,472548.1,160159.67,324741.84,583549.75,331539.2,789858.06,438535.8,370460.3,187162.67,281475.6,635300.3,738678.94,403851.22,279096.0,286928.62,148358.1,273316.78,280601.2,271761.47,264873.12,282914.4,280685.88,283697.97,
5053,434.2166565121944,3.2632294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746.112,0,0,0,0,0,0,0,0,0,0,28708.092,0,0,0,24978.375,0,0,0,0,0,0,0,0,0,20835.082,0,41481.605,0,2767.1821,0,3044.9956,3009.4077,3394.84,5312.8755,3271.466,5073.2446,4901.8374,
5059,166.07239690937888,3.3760018,0,0,66987.17,79655.87,1270.721,62845.266,84267.65,84509.414,96693.06,70544.38,112662.664,83014.87,95758.88,95676.84,93848.1,92175.69,65198.887,94217.69,95822.516,74507.91,95984.97,89487.2,100368.17,117247.164,53052.28,66912.734,94899.78,31605.201,112344.58,86617.96,93216.75,87450.42,80158.62,77321.58,94394.98,81067.984,94738.02,67040.44,115002.52,146406.9,82781.87,107682.77,97923.85,136096.23,137241.17,113340.49,85664.86,145913.38,92865.875,132841.81,80015.78,117251.375,78842.78,81294.14,77121.805,81910.05,81691.41,96686.9,92418.96,
5062,312.1300640950645,3.3156495,0,0,29611.828,22063.938,0,32072.787,35819.93,35771.215,32790.566,22400.291,45734.51,43115.4,40214.855,35821.145,49556.227,5710.343,34040.766,32618.6,36274.555,30675.334,39605.953,28540.69,38019.773,39081.664,30199.557,35926.207,40732.844,31848.54,49932.156,37433.605,41247.703,42827.805,27957.256,45804.14,39383.605,37495.355,37781.727,40856.816,39849.92,40665.78,51066.516,39362.914,36544.93,49038.188,54642.887,46400.285,35876.395,34933.094,39346.355,47963.723,39619.016,35409.29,36829.645,35148.812,37181.125,37008.37,38787.363,37517.777,36223.438,
5069,260.1490925465526,3.320742,0,1462.4712,8666.941,10964.297,0,12085.963,8828.694,8011.9067,7800.0815,8575.739,21392.45,9603.439,14050.223,19752.488,13928.552,10135.001,17654.75,10877.398,7288.5474,25634.47,40611.59,19813.203,15330.155,10785.217,4827.445,11789.872,16129.127,9207.018,31561.135,11696.503,8424.788,14121.517,20441.965,25120.158,19525.896,64339.402,13879.185,97151.1,21805.004,4268.4077,32973.387,18374.973,8600.424,51095.992,55670.69,25875.21,15278.782,17311.738,23989.15,20783.004,16719.75,25311.1,19054.355,18676.62,16775.227,18500.104,19509.854,20733.33,23411.988,
5071,329.2067027655499,3.3275373,1372.5251,0,3653.4048,3455.2966,0,3255.7476,7109.906,5623.048,5579.546,4462.8555,9832.327,2656.7969,2022.7341,2367.5793,1740.5143,4636.778,1889.1499,13091.617,5121.38,13189.337,12795.224,4536.689,3164.8535,2113.6929,3056.7812,3292.0042,10833.276,2548.7476,2261.2832,4482.424,3523.6199,28449.0,17378.041,6677.506,21670.998,10645.289,4803.734,2957.0813,1039.8772,1890.2819,10392.626,8464.951,5773.5205,2282.0017,6421.0527,2351.1074,1979.518,9705.8955,8402.1875,1633.8678,5862.0605,7739.7964,4968.527,5587.5264,5166.5806,5454.145,6779.8506,7132.7607,6427.186,
5072,248.09169459864776,3.2612648,0,0,24153.564,15878.688,0,83310.07,50415.805,72303.22,21851.164,107171.3,33175.664,74332.08,98225.766,32619.746,32938.188,86505.98,51334.426,47913.03,58066.715,37588.875,27309.49,32348.025,17930.287,23857.912,26435.676,44355.59,29574.463,37449.0,45974.98,77813.05,47259.98,29111.97,72935.27,62293.57,15074.008,43535.88,81236.2,33241.21,84813.875,130718.664,63981.73,144314.08,92614.95,97145.83,36710.555,64020.492,102769.68,132942.17,84501.516,67159.664,52034.84,32817.062,52859.95,55945.965,62770.863,57814.645,50784.82,64579.31,56052.945,
5079,489.13935932212246,3.3487952,0,0,12072.394,20296.182,0,5306.936,6631.978,7642.112,4842.4375,5359.815,17040.455,7285.485,5678.4897,4289.586,18212.242,12729.926,13383.414,14183.391,8313.126,15897.392,2897.032,5840.765,7871.0225,8648.884,4460.787,5302.981,4132.7607,2831.7522,10482.1045,6544.1074,5308.5376,20841.275,5290.5103,4681.0483,31739.102,14662.901,4442.9688,4543.022,5213.168,7947.0005,9978.013,4663.8984,5769.6797,8303.886,16211.089,16408.324,11613.442,4220.166,3719.4084,9515.634,11578.547,2786.3054,11949.81,11429.0,10593.441,11171.424,9987.391,8644.752,9408.202,
5097,504.1323636030385,3.3997757,0,0,0,8133.8467,0,16844.13,0,0,0,1077.3115,0,0,0,1701.2212,0,0,0,0,0,0,2212.302,32508.17,0,0,0,0,0,0,0,0,1598.4438,40582.105,0,0,0,41526.438,1128.8209,0,0,0,1733.165,0,0,2872.2595,0,0,0,0,0,0,4832.192,0,5137.173,5097.559,5011.8403,4938.545,5061.7812,6775.2456,6822.727,
5117,166.07240461402733,3.4167705,0,0,80423.03,82331.734,0,73635.3,84347.64,95530.85,115809.164,81952.85,116327.9,83136.266,98556.64,95676.84,101855.86,92175.69,70061.01,101841.836,115205.43,98261.54,98614.36,92539.164,113200.516,120036.836,62939.832,66912.734,94899.78,31477.305,119684.56,91913.99,95374.14,92059.46,87551.1,80811.22,99270.64,81387.19,98880.516,68512.555,122612.83,153847.83,83506.46,122718.76,100371.78,136096.23,163309.95,122223.16,95045.055,154939.3,100288.99,143926.55,85075.14,126989.516,84127.43,84082.95,81800.805,92649.11,84354.28,99924.89,95867.78,
5122,276.13648506972953,3.42314,0,0,0,0,2608.048,1021.8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161.4316,0,0,0,0,0,0,0,0,0,0,355118.1,0,0,0,0,704259.6,0,588353.2,0,0,0,713439.0,45161.133,0,46611.727,45075.527,44346.516,43596.703,44248.938,48920.86,50531.25,
5131,227.12627564258298,3.423084,0,1920.8146,2478814.2,2213373.2,6363.2856,2405667.2,2679218.5,2297292.0,2837663.5,2057316.9,3091061.0,2786598.2,2841552.5,2843272.5,2183013.0,2703769.5,2054717.9,2078332.2,2287441.2,2601324.0,2897542.0,2668548.2,2932807.2,2785753.0,2154210.8,2995531.0,2868043.2,1599517.8,2464542.5,2824191.8,2985753.2,2347223.2,1365033.0,3013487.5,2956633.0,2553481.0,1914965.1,2909530.5,2045601.5,2830676.2,3044958.5,2803484.2,2793961.2,2149444.8,2621211.5,2306534.2,1966979.4,2580783.5,2141344.8,2242049.8,2561961.2,2806133.8,2479253.2,2472164.0,2441258.8,2445734.2,2507421.8,2735944.8,2811565.2,
5133,278.1331984586655,3.4360566,0,0,0,0,1134.3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121070.8,0,0,0,0,226878.47,0,196471.88,0,0,0,234136.94,16847.28,0,16508.012,16659.973,16294.989,17372.348,17824.531,18750.406,19980.785,
5155,286.14596138168514,3.4809482,0,0,0,0,0,0,0,1263.7621,0,0,0,0,0,1109.4377,0,0,0,0,0,0,0,0,0,1291.7407,0,1071.072,0,0,0,0,0,0,0,0,1283.9076,0,1107.1057,0,13447.8955,1130.8036,0,1461.2614,1067.0009,38425.293,1033.3705,29335.9,1230.3823,1285.295,1218.9629,31619.422,3015.5327,0,3987.679,3102.0527,2914.2012,3406.8472,3641.3245,3469.691,3911.4988,
5162,303.07396243772445,3.420071,0,0,6430.33,5117.7715,1342.6565,10286.373,5515.9756,7416.054,4893.29,9271.257,5020.522,4835.2847,6196.5645,5738.2607,6069.3867,3642.3032,4454.6963,18796.426,10625.801,77319.98,5374.499,5159.4473,5340.586,9936.367,3095.2356,5068.0874,5753.482,3272.4187,4785.7227,7734.1836,4191.9253,7681.785,6528.1665,10568.487,8592.649,4786.7617,8151.1895,3571.9294,8342.468,4019.0508,4204.4204,20483.064,9487.018,4578.0034,8815.803,7836.989,8019.2056,20835.434,8792.862,8882.5625,5660.3364,3030.6743,4300.519,5141.186,7326.8447,8870.048,5873.3643,7789.894,7076.74,
5175,179.1178220704492,3.5270584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62816.207,0,0,0,45185.35,0,0,0,0,0,0,0,0,0,109097.91,0,40016.17,0,9103.927,0,7463.095,9602.474,8086.0654,8191.428,8294.283,10935.553,10748.162,
5191,275.10273409852164,3.5884733,0,0,1176.2671,0,0,0,2115.1567,0,0,0,0,1045.3175,1466.3324,0,0,0,0,0,0,0,0,0,0,0,46106.91,0,0,185162.9,0,0,0,0,0,0,0,0,0,0,0,1055.293,0,0,0,0,1110.3564,0,1144.744,0,0,1130.1395,5782.773,0,5054.4717,5009.0,4557.114,4920.3433,5607.5005,6739.574,6527.956,
5197,474.13987774982286,3.5809207,0,0,0,3800.7817,0,42516.18,0,0,0,0,0,0,1910.1799,0,0,3513.2993,0,1043.6084,1115.0267,0,0,42197.75,0,0,0,0,0,0,0,0,0,35470.58,0,0,1831.3594,28155.61,0,14776.238,0,0,2970.1602,0,0,2402.6624,1054.0311,0,1324.1348,0,0,0,12577.003,0,11320.031,10082.094,9836.184,8994.619,10235.782,9640.901,10165.43,
5199,227.12618285268329,3.5859706,0,1580.877,2271881.8,2012366.1,5704.063,2195768.0,2548624.0,2122463.5,2597871.0,1989732.5,3023592.5,2596986.2,2585048.5,2649730.5,1650226.8,2703769.5,1899612.0,2041765.5,2167792.0,2258920.0,2657712.5,2375641.0,2699785.5,2623231.2,2010021.4,2717952.0,2608433.0,1429230.1,2100058.8,2539988.5,2763680.5,2126996.2,1483475.9,2831086.8,2794881.5,2268024.2,1995553.9,2640037.0,1933195.4,2830676.2,2866600.2,2888499.5,2778177.5,1931327.2,2693144.2,2296527.5,1905223.0,2655198.8,2053251.1,2230748.2,2284908.5,2709128.8,2311762.5,2265740.5,2235451.0,2324576.2,2333483.5,2616499.5,2671505.8,
5200,458.1449503945396,3.603925,0,0,1041.8785,26625.883,0,544347.7,1770.1729,0,0,2209.8657,0,1650.5457,4355.116,1875.4093,0,6838.2334,0,0,1006.7209,0,0,358329.88,0,0,0,0,0,0,0,0,0,606138.44,1133.7936,2893.4526,3037.3733,537764.2,1181.6051,92751.48,0,1631.1973,8884.315,1421.9862,0,2016.1953,2030.4786,0,1476.1245,2130.522,0,0,95474.695,0,91071.35,91934.21,99032.766,95493.6,90756.01,108227.484,111561.305,
5205,1146.302346745877,3.5873272,0,0,0,0,0,52668.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31384.984,0,0,0,0,0,0,0,0,0,62467.285,0,0,0,58583.016,0,3599.5928,0,0,0,0,0,0,0,0,0,0,0,0,4094.6306,0,4273.4844,3480.4746,3832.197,3929.5686,3805.845,7826.3486,6743.2114,
5206,229.1546842106347,3.6372774,0,0,114835.83,97740.62,0,122935.516,128532.12,85008.28,157264.28,83083.44,190792.45,130092.35,116452.45,136650.52,49228.133,142344.7,93273.414,65235.63,82875.36,83833.66,135360.75,96260.414,145151.22,148833.62,63295.113,147821.38,153428.14,52062.066,83178.805,129046.1,147536.22,82774.55,58062.918,125616.82,157321.02,116499.45,103947.59,149747.75,86203.08,129125.56,176928.06,152938.52,155689.3,86215.79,175800.1,117747.54,119376.8,136285.17,109973.39,97162.13,85264.33,163705.84,88147.984,85259.96,86600.61,84790.09,94678.5,117889.21,149511.5,
5207,152.02205243438752,3.578181,4909.232,1119.1602,21368.035,19684.854,2187.6292,14163.37,26597.531,20511.684,27274.525,14548.671,28763.01,25572.557,24022.441,21498.75,11874.002,22340.838,14209.21,20660.016,19065.506,146582.66,24115.742,15924.297,28029.475,26991.518,16061.53,22347.445,22192.389,12453.983,13021.645,20468.467,25037.504,10833.655,12796.575,28336.44,25483.543,12829.575,12873.815,17566.994,17328.328,17470.125,20180.025,16733.197,23396.125,12950.159,20191.293,16444.354,11990.558,18006.73,16745.889,16451.924,16874.916,24607.748,13328.305,17468.084,15848.198,14918.704,16758.285,17082.633,16278.807,
5220,418.16374327070855,3.6221395,0,0,0,0,0,0,0,0,0,1603.5364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719.1008,1012.9834,0,0,0,0,0,33329.438,0,1249.7664,1150.1809,0,60218.688,1266.2897,39078.297,0,1533.2893,0,76980.37,3572.7346,1216.1818,3176.0007,3523.3977,3844.9263,3062.1458,3756.384,4136.9653,4190.838,
5223,228.1282705260973,3.5866644,0,0,182599.0,175644.31,0,181293.61,216905.28,176916.44,208715.83,170232.73,239178.88,212515.73,214987.39,220755.58,150256.36,222794.11,173568.81,179858.2,184124.4,183447.92,207131.31,194349.02,228254.19,212065.3,173832.33,213800.06,211212.61,134281.77,176485.72,203587.66,229773.34,178070.61,136003.56,226281.34,232172.11,180947.77,174541.4,221492.08,169604.53,225972.83,232653.92,231549.9,221670.28,166173.72,218378.03,182892.61,165708.83,212310.83,176199.81,183746.7,193043.38,212753.92,187866.64,183404.66,183594.39,185141.48,186898.42,214215.45,212043.53,
5232,187.1220495723694,3.6241195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.1409,0,0,0,0,0,0,0,0,10025.864,0,0,61179.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038.0406,1126.7468,0,0,0,1052.5183,0,
5240,94.06521161162219,3.6457026,0,0,3088.3608,0,0,0,4839.0283,0,0,0,1601.5251,4154.001,5850.4775,1189.0466,1201.8866,0,0,0,0,0,0,0,0,0,77189.84,1114.4453,0,258973.12,0,0,0,0,1489.4749,0,0,0,0,0,0,1249.7594,0,0,0,1215.3053,0,3088.1094,0,0,0,2361.6943,13081.975,2022.556,10715.692,12150.451,10198.774,10158.7705,11868.091,12880.156,14893.204,
5244,577.2496817460783,3.6281455,0,0,8973.693,2757.2126,0,1496.172,7380.814,8064.1973,15330.055,6656.831,9724.928,3334.9014,8598.254,5378.1187,2109.224,2234.29,3345.1736,6013.6836,8983.612,4177.3755,10003.649,8717.005,7535.976,6266.666,15580.173,11732.383,35672.89,10029.711,1118.6947,5685.847,12564.557,6569.0083,1672.52,3370.249,9860.943,3815.25,2783.0532,3661.187,1352.0227,13744.218,35732.02,11804.481,15953.715,2855.1953,7502.5264,5953.2114,1328.9088,14425.11,5776.721,2261.296,5649.15,19690.783,6778.4307,6748.735,6651.2773,6289.9585,6819.283,8732.484,9196.646,
5251,322.1414963996309,3.673656,0,0,0,1052.0459,0,11746.455,0,0,0,1220.1617,0,0,0,0,0,0,0,0,0,0,0,6707.5156,0,0,0,0,0,0,0,0,0,126269.19,0,0,1101.8055,19656.646,0,0,1187.28,0,0,0,0,1014.3274,1816.3947,1295.3187,0,0,0,0,1175.4364,1152.4475,1029.7324,1954.0544,1330.8162,1323.534,1752.1675,1639.0314,1588.0541,
5253,251.11335681643376,3.6265318,0,0,10996.614,0,0,0,21029.203,0,0,1361.0708,5191.7407,13728.0,20724.07,1047.8584,1117.3195,0,0,0,0,0,0,0,0,0,137880.66,0,0,276045.94,0,0,0,0,5514.499,0,1007.9022,1479.8662,2113.246,1189.9646,1048.8444,7274.4263,0,0,0,2825.0005,1274.8962,10234.816,0,1368.6571,0,10326.206,52215.305,9344.32,49492.406,50442.65,50380.297,49511.52,53755.273,65906.98,70300.22,
5254,390.14256160790876,3.684536,0,0,1276.2241,1635.8247,0,52385.605,0,1396.7478,0,0,1416.1158,1441.1238,1463.2742,0,1621.6738,1333.5209,0,0,1689.866,0,0,28776.434,1267.8662,0,0,1039.6437,0,0,2251.5762,0,0,160206.73,1050.0022,1063.0168,1190.676,64006.53,1007.1541,3741.2405,1147.2588,0,1609.3845,1347.1094,1278.0973,1872.025,1504.0322,1368.2712,1169.352,0,1435.722,1147.8018,4012.3716,1216.326,4847.0483,5995.0527,4044.613,5256.164,6375.6504,6255.465,7665.9385,
5255,390.24064292923407,3.6476145,0,0,1007.61017,1108.0669,0,1529.5652,1456.8091,1008.99927,2153.5679,1144.8687,0,1242.3057,1064.9592,1012.37665,41372.62,2483.6765,1205.9928,2202.0017,3177.47,0,2291.297,1020.9443,12523.72,7289.4795,1247.8668,1982.0946,0,0,31064.197,15894.343,7366.0415,0,0,1895.4833,2356.9048,0,1306.6338,1447.6001,1383.0029,1146.752,1165.0613,1480.5817,2439.2708,1648.5295,1809.3663,2109.325,1465.28,0,0,1003.5217,2677.8213,0,1859.4222,1055.0073,2181.6738,1868.3423,1698.287,2253.9092,1907.4385,
5263,352.15603943332144,3.696759,0,0,0,0,0,8129.1074,0,1279.8256,0,1289.8699,1563.3925,1410.0817,0,1089.6978,0,1290.4308,1202.9729,1204.3593,0,0,0,2582.5027,0,0,0,2116.474,0,1709.6472,1040.2676,1604.1428,0,61201.785,1052.9849,1618.225,1155.0414,8960.677,0,1618.6813,1245.6423,1422.1372,1191.739,1244.409,1081.2678,2226.9607,1089.5638,1226.8041,1164.3368,1674.0375,0,1279.6348,1658.5654,0,1899.7148,1995.1855,1945.5403,1815.2361,1993.4304,1989.2631,1840.741,
5265,476.31212064865974,3.673782,1233.8235,1481.527,0,1330.5258,1291.9207,8018.9653,1641.3268,0,0,0,0,1166.1244,1289.5842,0,0,0,1002.0522,0,0,0,0,5921.516,1218.7766,1063.7651,0,0,1263.0332,0,0,1145.6969,1260.0667,25998.74,0,0,0,12689.539,0,0,1100.7258,0,0,0,1483.1215,1321.0459,0,1148.5088,0,0,0,1150.2367,1142.5161,1195.2887,1313.7961,1461.0116,1300.848,1459.9415,0,1336.6885,1573.1875,
5279,138.05494544445312,3.649089,0,0,100063.12,7244.115,1328.4348,2114.6108,162770.58,1189.1359,1912.7544,4536.521,42594.22,116435.39,167261.33,2263.8489,3422.6582,2222.856,2323.28,3595.3098,3145.7307,3930.7078,1339.3689,2146.4443,1896.5685,5391.1777,1399209.8,1213.5195,1823.8324,3182581.2,1978.2544,1197.1727,2539.2744,5041.5273,46593.668,2255.0405,13919.715,8292.259,7946.717,5454.9087,3635.8772,34571.234,1024.1904,2211.3044,1820.0297,13560.416,8576.257,71252.695,2136.486,2988.4653,2328.7197,63693.906,520061.75,62210.297,515275.0,530315.56,497935.78,524188.84,495833.72,696656.1,749220.4,
5287,297.1228197752315,3.628146,0,0,2957.388,3301.3066,0,12013.406,3956.57,3478.6743,2816.706,5950.645,6554.7676,6057.368,3090.2275,3825.2097,2928.6458,12075.481,2378.6907,2533.6868,2872.4773,1538.924,2797.0225,3308.0425,2332.6772,5208.3594,2478.5833,2164.6074,3408.3606,4867.4453,1969.3788,2517.1433,4175.0415,9639.012,2723.2268,4195.132,6235.31,13847.063,2243.3298,5013.7534,2865.2234,9898.0625,5529.239,11838.474,2606.227,3832.186,14757.74,3672.1257,2861.511,5491.233,2295.4714,4696.3423,3394.1633,9026.718,4014.2708,3534.7124,3425.4143,3652.5312,3638.5225,4272.7075,4613.1104,
5291,407.3625099550983,3.6572409,0,0,1178.9185,0,0,0,1198.5845,0,0,0,0,0,1680.3689,0,0,0,0,0,0,0,0,0,0,0,12137.999,0,0,23654.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4084.3208,0,5224.9688,4839.6406,4319.2373,4144.5312,3871.923,5420.8877,6425.8228,
5293,248.02191052408955,3.6534507,0,0,0,1192.7026,0,75291.664,0,0,0,0,0,0,0,0,0,1490.1384,0,0,0,0,0,23160.166,0,0,0,0,0,0,0,0,0,16064.761,0,0,0,20797.303,0,2690.3567,0,0,0,0,0,1111.9044,0,0,0,0,0,0,3050.7854,0,3233.3796,4094.3403,3047.8567,3471.4265,3652.173,2842.9314,3892.5916,
5300,281.14959621723136,3.6789496,0,0,4817.7407,1746.1405,0,1175.5929,0,0,0,1407.2876,1261.3287,2595.427,3294.2031,1187.1001,1568.4015,0,1445.6002,0,1181.2491,0,0,1058.1415,1448.4391,1568.3706,35622.902,1001.97284,0,14033.453,1097.7534,1202.4291,0,0,1280.9415,1248.1954,1402.135,1035.2523,1166.93,1119.1398,1142.2078,1481.4973,1169.0273,2095.696,1062.562,1902.6,1690.2249,3317.5315,1345.2346,1457.4923,0,1446.7584,7478.5845,1922.9147,6489.7627,6315.8438,5620.137,6876.5776,6597.844,9143.881,8887.47,
5302,464.19091813450603,3.663872,0,0,32600.639,12765.936,0,6510.0347,16767.336,25834.623,38284.562,22074.924,18962.797,7965.662,16198.046,13130.473,5246.904,4450.0176,12302.337,35599.914,26786.371,17114.479,27209.648,34250.48,26501.326,21724.455,41623.465,27190.844,112141.48,28895.729,3650.0127,14777.959,27591.19,41570.266,5067.1704,10984.439,33976.137,20805.092,14907.316,9818.139,5481.9297,22724.447,82048.21,34397.387,38891.17,10645.611,22482.227,19902.176,3963.4922,41935.2,18934.502,7010.7866,25615.178,54639.625,27117.498,27098.98,26460.727,23635.309,29287.047,29889.928,31167.326,
5303,181.07191641851753,3.654839,0,0,2392.24,2693.73,0,1235.477,7337.926,6836.1,4862.629,63081.996,11723.508,20153.496,42530.496,58143.55,64618.3,0,37636.297,2025.4683,7935.613,10608.345,48764.69,32387.658,19018.11,13611.595,2770.6333,5676.038,22789.45,10740.761,68278.74,41881.71,5241.7944,0,108647.82,32539.809,23751.111,0,76938.01,66879.54,69948.15,81820.34,23230.89,66338.81,0,38821.848,103640.05,49296.906,137372.25,32382.018,63858.977,37459.008,42328.367,10320.303,38439.023,36669.4,42211.38,41993.074,39462.918,39980.67,39615.82,
5308,199.08248765098384,3.656914,0,0,2536.0,2556.869,0,1224.4233,10084.806,10057.573,6026.826,79147.8,13874.733,26363.607,49110.117,65662.04,81659.74,1885.0625,45078.26,3256.412,11411.633,15556.956,58832.375,37444.008,26455.291,18102.549,3270.2654,8601.816,28756.445,13145.572,83848.32,44116.53,6506.1387,0,131616.94,42483.086,29098.414,0,82879.73,81758.53,86346.31,97957.7,28355.684,84738.76,0,46468.293,119284.13,62595.24,153912.03,40469.504,80345.47,45580.934,48075.977,13222.444,48574.11,49319.547,49282.81,48095.18,48647.984,45950.742,48606.23,
5310,512.2233334415257,3.667856,0,0,0,0,0,0,0,0,0,0,0,1036.4879,0,0,2335.7903,0,0,0,0,0,0,0,0,0,0,0,0,0,1444.3678,0,1359.622,0,0,0,0,0,0,0,1112.4877,0,0,0,0,16642.734,0,2300.8147,0,1074.8313,0,25228.057,1589.1073,0,1681.0493,1758.1302,1506.8049,1996.5826,1932.1378,1922.2316,2160.6677,
5313,296.148981382714,3.657423,0,0,16262.634,18060.51,0,19323.021,30397.535,13634.843,13357.139,17846.832,23680.605,28762.316,26205.953,23907.453,17472.664,17982.322,84272.01,11063.389,7654.2544,30379.23,32879.305,15974.493,25014.107,33153.76,5085.246,12830.724,11986.071,3265.508,33930.266,20479.512,15276.174,21862.066,32820.906,22558.406,31321.271,15800.794,31888.863,19382.12,17490.047,15775.131,22666.33,48394.75,11301.647,26873.113,79548.21,33163.79,33211.71,24290.555,33039.457,21474.143,21819.857,18222.633,23296.55,21592.07,21279.633,22359.027,22123.068,27148.979,28445.092,
5319,337.28439514923025,3.6600254,0,0,2322.1023,0,0,0,2915.2844,0,0,0,0,3235.4563,2478.3394,0,0,0,0,0,0,0,0,0,0,0,32222.057,0,0,57271.992,0,0,0,0,1813.3196,0,0,0,0,0,0,0,0,0,0,0,0,1311.3907,0,0,0,0,12467.942,1801.2273,11120.961,14880.137,12211.013,13210.92,13065.163,14603.615,17770.879,
