row ID,row m/z,row retention time,6110_U4_C18POS_start-10.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6110_U2_C18POS_34.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,PooledQC7_C18POS_25_1.mzML Peak height,
4322,357.23510935629946,4.2447724,4201.4907,3143.8281,3189.1663,3308.004,3811.8733,5773.3525,2945.858,4341.7227,3984.3289,3938.3838,4062.9905,2705.3752,2379.641,4693.2876,4147.054,3913.965,8667.689,4915.9863,5651.283,10225.058,4818.131,5543.327,3638.722,1467.4402,4560.8813,7248.347,5340.7124,2756.0305,4769.839,8013.37,4581.1504,3469.107,2522.1995,3297.9954,0,5359.845,2522.1494,4439.921,4891.37,20144.223,1270.4297,3683.3613,4187.8916,3136.8945,5198.4785,5434.316,3951.8845,3394.2861,3535.0718,4131.344,5349.0938,1906.5963,2561.2546,1641.3077,2474.0916,2960.215,3013.971,1939.7424,2338.3557,
4330,274.17971911422023,4.2442985,1286.09,1200.519,857.0208,762.93964,855.00464,1017.3258,878.0992,761.2617,3786.025,1353.0901,911.3333,1483.2913,1518.6455,1392.8705,882.0084,1212.251,1558.1262,1831.8242,825.0554,1146.0231,1464.6584,1323.0347,1584.2253,1487310.5,743.0592,1569.3239,837.3351,1450.7426,827.848,1250.0864,1322.8939,676.1113,3184.9238,702.02155,1482576.1,961.76056,1450042.6,1445.3228,2180.7566,1178.6565,575134.0,1093.6014,1289.1798,987.88904,994.8934,841.22626,749.3556,1073.4603,1520.3761,0,862.5112,142472.67,168983.94,138907.4,138455.08,141304.42,171256.36,139305.67,78597.99,
4341,544.3370241635497,4.2660956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30760.107,0,0,0,0,0,0,0,0,0,0,39804.18,0,34259.156,0,0,0,12410.05,0,0,0,0,0,0,0,0,0,0,15311.042,17547.354,15068.4,15777.427,15124.721,16483.652,16927.383,2560.9607,
4344,377.14520507748205,4.2670455,1264.085,0,2829.09,1235.6929,2128.4287,1599.8894,4115.754,16781.46,1541.3549,0,3652.3105,521.0,0,1033.4554,2026.7856,944.0006,3028.7522,2069.289,1963.7338,0,2156.8438,2074.2908,3355.6545,1366.2104,1897.2792,917.45605,839.6416,1955.9578,3126.1602,2233.8828,1464.1355,1356.4729,2441.8572,2329.9756,1926.799,2283.349,3248.7815,2377.488,1025.0723,695.59406,3079.8262,1764.0541,9448.1455,3172.5703,1535.2595,1550.7142,13913.259,0,0,0,0,2665.923,3320.4922,2465.5222,2310.005,2556.8132,3549.045,2541.8992,2794.4683,
4354,319.16490627276534,4.2556963,13655.565,1788.8936,2127.0295,2999.1477,2449.7646,3837.71,2309.5657,2492.7273,2698.4578,22195.982,1475.6322,3202.0,5703.0195,8670.318,3654.9229,32054.99,1723.7228,3662.1943,2907.32,2499.2046,1789.4958,2457.9775,1657.0768,1963.388,2009.5505,3721.2803,4532.6816,2296.7795,1694.5615,3363.0422,2410.3196,3159.3496,1651.7346,1108.9197,25221.307,1648.0272,1833.0466,2031.6609,57538.1,4001.0867,1662.1204,2607.0059,1627.0939,1523.4877,1244.9012,8642.308,3126.6455,44692.38,0,0,0,6747.484,8592.072,8476.006,8004.4517,8170.8335,8927.089,7749.264,6300.767,
4356,344.24302089569744,4.2851505,43531.613,24613.145,73971.66,14313.627,45375.05,35413.562,13732.339,26122.494,66854.17,14538.2705,64682.92,32727.572,20480.607,17455.592,47110.46,9909.419,19686.871,25339.305,20854.662,48042.01,71855.71,84452.44,40698.797,14802.105,12990.789,47456.242,56450.016,30487.912,24426.566,54302.312,63401.414,20997.145,59327.848,26384.945,31045.314,31037.344,14912.827,23090.99,20480.98,28148.428,3541.27,41701.676,45146.125,32067.46,33412.2,39548.246,59380.695,11610.734,0,1436.5287,1303.4507,35801.32,40933.156,35595.727,38174.348,35467.15,45014.215,37504.742,28712.162,
4360,109.10115363437602,4.2945156,16507.607,6650.3047,5512.981,22171.83,5915.9697,5827.1523,13563.79,4918.037,6353.604,6994.0425,80616.0,6017.512,7710.261,5037.9546,6740.36,7032.888,19789.822,9288.141,6108.8013,19202.637,6387.8857,6081.5938,11821.517,4214.5996,30942.426,6928.256,6742.0093,7529.273,6699.714,8054.6753,6691.9185,19003.611,5114.6216,41904.953,5868.4307,6913.9663,4536.5566,44853.684,7185.8516,7029.2783,4234.9854,30453.361,6610.531,5358.6387,20188.346,13133.836,7442.053,8947.952,119611.87,65740.46,60921.207,6009.1245,5826.6045,26483.666,5767.293,6315.6616,6611.7773,34617.89,32566.426,
4362,288.2302991542988,4.295735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30852.797,0,0,0,0,0,0,0,0,0,0,32217.414,0,26805.299,0,0,0,23096.562,0,0,0,0,0,0,0,0,0,0,3489.2727,4824.4243,3674.2354,2584.8672,3860.3865,5232.861,3479.5037,3177.6335,
4368,611.3595812062513,4.294311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25974.305,0,0,0,0,0,0,0,0,0,0,28790.674,0,45247.973,0,0,0,12326.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.796,814.98785,
4371,288.1959548284786,4.287778,989.03235,0,0,0,668.45996,0,724.96387,689.0242,1994.1609,752.34796,0,0,827.51794,798.2894,0,1020.67505,890.122,935.1569,763.4694,823.48047,1334.8147,935.40625,1168.9454,887028.1,856.9552,782.6379,945.17523,1023.2482,0,886.8642,775.5077,0,4882.964,862.63934,1073063.8,770.1132,1082116.1,0,979.04126,613.4706,489608.78,979.5139,0,585.0,1148.1921,695.62823,0,984.49744,0,0,0,111001.516,146883.56,111519.63,106347.266,108485.41,139035.94,107094.22,83959.78,
4372,373.18489651701555,4.3234324,2452.3008,2339.8984,2562.2466,2989.1921,2417.9434,2361.4463,2588.4402,2558.445,2528.0088,2332.8596,2397.7734,2673.6033,2219.5283,2542.1228,2351.7837,2120.864,2282.6313,3536.0137,2132.7976,1839.4896,2760.2356,2073.656,2163.3604,2066.5996,2421.513,2470.8796,2754.1338,2452.9824,2762.4707,1848.6674,2599.0981,3056.0154,2822.0957,2042.334,2747.441,2430.6414,2064.791,2186.195,2938.9307,2260.4395,2203.0354,3062.836,2614.9053,1875.6696,2507.01,2418.495,2376.1614,2764.6177,1999.2743,1704.0062,2010.9305,2307.887,2666.34,2500.7854,2252.4326,1955.1641,2459.8188,2513.0166,39838.47,
4380,775.3959014659836,4.2856445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11980.29,0,0,0,0,0,0,0,0,0,0,3569.8,0,1851.5851,0,0,0,1268.5281,0,0,0,2191.7039,0,0,0,0,0,0,0,0,0,0,0,0,0,964.49664,
4381,777.4114734122693,4.29156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26714.418,0,0,0,0,0,0,0,0,0,0,890.7092,0,1846.1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286.8395,0,0,0,0,630.6116,
4382,302.1959724492009,4.3000703,30239.885,32397.94,16200.104,14118.511,30846.066,27264.11,16144.442,14014.051,21861.068,10019.745,28640.275,24199.26,15684.03,17041.896,24980.564,19511.906,24191.158,19229.145,19464.357,50521.062,17927.465,30064.098,24100.736,17787.387,18769.799,33696.527,29346.328,33952.586,30124.021,16707.379,43089.316,23024.803,13548.779,19092.475,29395.389,22862.717,12177.805,20741.43,19214.125,31436.791,5956.4277,20044.96,22286.78,15315.675,25019.236,37112.67,20367.875,19588.125,5333.19,4833.411,5714.042,22188.818,26089.057,24793.143,23246.209,21498.455,26072.268,21097.957,33467.402,
4393,247.10758769376574,4.29678,4006.043,4768.0303,10252.34,4716.8765,2677.3513,3918.3137,5059.3413,6282.3203,2767.0732,3089.3967,2697.99,4486.787,4506.562,4013.118,3673.0735,5381.106,3545.8848,5622.726,3325.5464,3442.045,8020.9336,4876.053,3149.858,22554.96,5497.874,5372.3877,4606.209,4726.66,4025.919,5741.2886,3616.3325,5704.889,8912.317,3380.8464,36718.98,2827.6567,26596.252,5105.134,3705.7856,4317.42,24714.754,3286.8384,6198.869,7399.6484,3211.7554,4394.6475,6692.393,4017.1375,0,0,0,6052.876,6385.582,6255.6426,8314.362,6781.36,7794.383,6499.816,4316.4595,
4394,370.73497061351316,4.3204155,2504.74,3583.736,2757.0781,2662.6096,3242.7441,5528.0005,2903.932,3546.9526,2726.9148,3041.675,4034.484,2023.6864,2712.354,2949.8474,2741.4143,3178.8845,5330.684,4166.9077,4508.0845,5814.537,4835.7056,5447.744,2102.293,4409.1924,3329.55,4733.603,5725.3364,2282.4275,2602.3835,4492.162,2536.0286,3137.1597,2828.8782,2441.8613,2725.8606,4703.119,6625.1914,3554.9668,3670.0073,14009.519,2519.6301,3689.6719,5015.8545,3444.4973,3406.715,2779.325,2325.5957,2812.6318,2870.6204,2668.1667,4841.189,3030.1912,4269.299,3771.6318,2898.8235,3990.5466,3573.1504,3394.4573,1896.1462,
4395,379.24816426726755,4.319758,4035.068,5164.773,3946.0596,3604.3254,3452.5186,6552.202,3882.5933,4191.9824,4165.521,6019.4688,4560.4917,3163.393,4032.1182,5552.1104,3710.688,5179.2686,8860.507,4715.083,6174.5493,10586.556,4832.846,9720.391,3224.4072,6598.8335,3689.0928,9689.326,6162.013,2875.7166,3882.9294,6745.3716,3705.0981,4058.8064,4015.346,3409.9963,4204.77,9179.105,5861.7407,4839.7754,5019.6274,18900.52,3955.6423,4726.6743,5159.51,4315.6714,3869.2126,5423.471,3727.327,4121.466,2832.3735,3195.0715,5802.8774,4661.6265,5049.6445,5547.7544,6829.3604,4354.8965,6168.825,4166.647,3360.0007,
4399,267.13344462094267,4.3154373,19611.37,31714.873,34054.08,47850.336,21196.203,40265.35,38439.562,18711.273,37113.28,68427.74,47821.68,65869.79,44193.723,46658.426,33102.637,66155.85,47043.54,33761.613,55272.92,21625.568,27831.951,47971.797,18048.104,26851.514,27762.746,17821.652,84701.61,36640.336,42336.227,27873.438,41230.23,126263.24,43980.324,35106.637,44122.47,50413.355,28846.05,43635.24,78305.51,33844.99,18466.295,98695.35,14792.004,31507.625,80468.32,66962.22,29755.947,39762.81,0,0,0,42805.777,48838.47,43480.516,41218.227,41000.465,46268.51,44611.727,23592.266,
4414,326.19620606407847,4.3812637,6404.679,4396.298,4017.219,4203.99,4306.744,4411.788,3421.389,3839.8481,4556.9116,5064.4175,3465.3293,3420.9287,4079.6455,3560.7683,4134.616,5376.588,3878.5212,3486.5847,5920.738,5727.7217,7520.62,4851.2085,4527.5713,6448.0625,5969.508,5476.6504,4943.7646,10237.269,3841.5305,5236.953,4474.947,6672.8535,5520.015,4086.8794,18013.055,4948.812,7556.147,3810.561,4311.006,4649.019,4321.409,3738.7505,3887.4446,2813.9265,5233.8955,8641.361,5699.373,4613.636,970.5917,674.36383,922.04315,5426.921,4870.3677,4641.3467,5101.129,4841.8623,4661.15,4365.7104,4985.2886,
4415,455.787992114355,4.344624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14535.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11165.3,0,0,0,0,0,0,1760.2344,0,1770.9935,1260.5597,0,1525.9762,1254.4976,0,
4430,464.2280650355147,4.381328,0,0,543.0064,582.9591,559.375,0,0,0,841.29065,671.0,0,725.3731,0,0,0,658.85,936.2985,658.75,0,0,0,0,0,38392.074,0,661.9972,884.8395,1083.9122,0,0,0,689.57074,0,701.6814,28404.934,0,45514.312,686.0,1131.0251,982.1601,16776.777,0,0,0,0,0,684.80383,1003.88196,0,0,0,2807.7312,2885.031,3705.855,4092.765,3589.651,4439.87,3530.0977,2772.1165,
4431,570.2686615940515,4.3682613,1918.6128,1437.4081,1778.5848,1656.2081,1564.2249,1449.9797,2029.0995,1524.1111,1395.1514,1333.0747,1521.9528,1593.6001,1484.9517,1492.0677,1765.0043,1561.8444,1488.2067,1286.0251,1934.2634,1863.1497,1956.5079,1488.2885,2213.452,2419.225,1813.6128,1608.9658,1622.3427,2025.3713,1453.4447,1445.2067,1569.8071,2005.7755,1619.1654,1663.5875,1604.36,1571.1499,2080.6267,1788.3062,1622.2819,1865.205,1713.138,1589.8368,1422.1707,1222.7506,2103.7163,1671.08,1894.6494,1801.044,1225.174,1244.9056,0,1419.2112,2186.4956,1292.1151,1353.3805,1242.6747,1976.7411,2251.1575,41853.918,
4434,448.30518235414866,4.3900857,2575.077,2117.45,2102.8892,2798.6946,0,2510.574,3146.912,3356.67,1496.1437,4071.7812,2747.6887,3189.923,1375.6759,2204.4465,2222.0432,4165.528,0,2082.0908,2738.3105,1527.1,2611.0234,2356.878,2513.2063,11276.782,3095.889,3285.629,2619.005,3220.8882,3492.6838,747.65314,1715.8596,4695.177,1939.0607,1957.1738,11682.63,2604.3525,15459.56,2698.9604,5592.7163,2142.1313,7712.704,2650.9463,3999.4363,5407.612,2429.4106,3185.6145,6422.2227,3639.6401,0,0,0,3087.691,3826.3643,3573.8984,3480.1133,3137.535,3223.3604,3786.4578,4265.924,
4435,480.2238278780066,4.3785915,0,0,0,0,0,0,984.76416,0,0,0,661.275,0,0,0,0,823.79315,0,0,759.3611,0,992.05225,694.47064,0,23740.22,713.92755,0,1499.8359,561.6957,0,1161.1581,0,1264.2802,0,0,19747.713,1582.1168,22057.605,0,0,1055.0934,8251.103,0,1020.011,0,1669.5148,0,0,1505.2229,0,0,0,1627.9976,2893.8638,2090.2827,2350.7249,2401.481,2556.9648,2179.9058,2091.5923,
4439,401.2612444753804,4.3932257,4496.734,4938.198,3751.8518,5444.552,3654.2214,6594.5615,4021.2996,4320.751,6123.953,3455.0117,5243.4575,3683.848,3931.8035,7005.582,5556.7734,4722.345,9777.024,3365.2441,6108.7944,9280.408,4488.236,7254.095,3990.1484,9052.334,5022.021,9340.718,6068.0757,4540.0054,5635.489,5740.36,3683.6794,5661.3306,4257.375,3265.0913,4555.2466,9068.602,7711.1597,4432.1514,3990.4292,20443.37,3878.6443,4698.0063,5560.416,4860.5664,5018.7925,5287.8315,3507.1006,4916.8755,3486.461,4201.259,5548.2563,4476.1855,7419.286,4966.9043,3716.3054,4592.2456,4194.4937,5928.199,3918.7434,
4443,690.8934362753243,4.4041276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5371.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9202.847,0,0,0,0,0,0,0,0,0,0,1215.6891,0,0,0,
4458,957.0158123994341,4.4261665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857.7983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8963.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4461,530.3172313757503,4.450786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5133.1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18646.53,0,0,0,0,0,0,0,1669.0248,1307.7855,0,0,1286.69,0,3405.1816,
4462,203.10986515294778,4.4508924,30333.59,35513.6,12770.255,11839.909,19808.975,35191.855,21396.555,7739.199,15962.984,10612.364,33960.758,32375.438,17506.37,16150.594,20085.646,19776.22,26067.926,22940.59,16859.707,54626.453,18814.545,27487.12,25432.834,23183.176,16936.633,36779.453,27912.217,35937.227,21556.545,16352.257,30367.807,27356.088,16727.166,20745.121,26171.15,24923.096,15179.178,17454.297,26981.074,37989.47,3667.0864,19899.77,15011.804,13636.864,27421.262,36050.797,15119.784,19895.021,0,652.6875,0,22162.482,28209.771,23147.988,22090.506,20891.773,25731.648,20247.504,17065.438,
4463,220.1366225539172,4.451293,56260.508,71496.31,25240.982,20608.414,31832.088,67768.336,32771.59,15696.777,24230.682,20235.2,56068.01,62643.1,34072.797,27076.115,34628.305,32654.182,53860.59,40095.36,31495.914,106266.27,32077.357,48814.83,52050.86,49486.344,29963.508,79194.945,52254.72,71924.71,40935.85,31247.018,53344.77,47112.285,32534.438,39196.016,46843.816,47410.31,28118.824,31486.652,52520.867,77373.06,6114.081,47112.0,28783.107,26047.236,48199.207,71912.16,25414.703,44825.18,0,0,0,42162.887,48831.5,42681.41,39863.04,45829.0,49408.92,40233.438,29841.186,
4465,274.2012634272187,4.448987,47628.547,55603.637,28166.963,31001.992,62220.45,37551.105,24399.191,20518.756,69792.414,20367.916,50810.09,34992.66,25944.176,19989.145,55622.0,24605.883,27348.15,25388.46,24447.373,51150.125,53119.273,54227.195,49201.43,12519.2,33547.67,40067.543,57342.684,39886.375,41369.133,37451.184,85380.4,22477.72,42315.418,33916.273,231997.55,49541.543,16058.629,48862.773,22125.021,48676.715,8607.658,39464.324,30734.01,22819.803,57999.18,41449.176,34985.695,29406.555,3082.951,2934.6946,3285.4875,39249.812,46552.01,40839.562,37408.746,44948.957,49576.383,40312.08,34004.254,
4482,247.10778413736148,4.487909,13239.987,11673.066,39572.15,13770.837,6252.1636,11975.432,9726.653,17729.338,6660.108,8580.154,7736.988,8359.932,5281.849,11961.899,5557.5166,15196.975,4921.1606,5766.735,11501.953,11278.206,31949.605,22031.602,8937.961,5215.7764,15446.085,17913.363,15946.335,24674.5,11936.84,27958.984,10531.582,13267.484,39554.984,5174.4023,5719.9575,11740.55,4561.8203,10375.145,11716.883,2926.002,6063.255,12879.537,24780.307,28431.98,4966.924,14464.159,18930.352,9012.158,0,0,0,14394.538,14831.117,12221.77,13581.487,14452.226,13523.147,12844.746,10190.893,
4483,170.0602381211558,4.487314,54506.785,61532.63,124902.1,90581.375,21876.182,49401.26,75569.83,47523.242,18761.363,45124.633,48753.28,46919.35,24862.623,46087.77,23796.684,143782.58,20422.25,22337.9,65347.586,66971.54,109827.43,130249.22,32666.334,14200.819,75984.74,102166.05,112695.56,173631.03,90087.52,60183.895,46719.17,127951.16,121493.37,20677.863,13883.391,23204.012,16481.688,52511.57,90388.0,13111.194,13118.398,82205.79,47348.953,46674.938,5983.64,56647.21,60139.836,62495.62,0,0,0,64164.387,67582.234,61947.945,63798.17,66923.91,64301.848,53167.836,48693.01,
4485,245.09215979663313,4.487513,41888.297,38133.254,85293.695,62785.703,17314.484,34396.24,47873.215,31582.729,14805.136,33828.05,38052.492,33316.332,19117.066,33145.875,17366.521,94403.9,17297.016,17267.13,45893.473,40016.848,72610.91,85253.91,23033.404,11657.846,49949.938,80066.68,74340.91,120067.63,56685.984,42866.008,34824.57,89909.664,78449.78,18256.467,11309.632,16777.404,13171.122,37696.426,72713.83,10299.959,9876.236,59864.25,35137.766,28984.943,4417.492,39316.887,42728.684,47387.69,0,0,0,43985.383,46015.03,45024.434,47394.117,43840.72,47502.98,43777.316,39554.316,
4497,731.2794886283123,4.507434,0,2302.888,0,4034.3079,1975.3103,2707.294,0,0,0,12952.497,0,0,0,0,0,0,1813.8265,0,22740.533,0,0,0,1251.5023,0,12816.3955,0,10293.556,23777.863,0,0,0,24923.695,0,0,19547.293,3080.0864,0,0,1430.1204,7195.448,0,1322.7439,0,0,0,0,19942.05,1624.3926,0,0,0,2215.3462,3386.2747,3047.0125,3410.592,2920.4124,2876.2036,3382.0212,2160.1355,
4501,316.13906793045544,4.4977536,64719.92,641.1511,37081.285,756.48926,712.5497,945.48444,33261.75,0,0,553.5,979.2011,3125.1296,49593.973,1042.1179,780.6087,1093.6201,1332.9147,1172.0072,656.34814,25995.217,1387.9431,1254.9241,1385.4586,50206.297,1211.5851,2054.2007,1516.9161,1329.1307,908.8447,697.4898,38193.8,990.37714,1155.2778,17296.418,922.9918,0,0,541.00964,1035.5459,1344.4539,1386.9883,24507.37,728.133,11079.539,1950.4329,864.125,1675.8434,61516.844,0,857.58777,0,9837.596,10564.325,10959.692,12455.088,10927.29,11304.316,9002.887,5739.475,
4509,183.0656999051546,4.4855413,1027.783,1316.6257,0,805.72565,0,895.9098,1292.458,0,10214.642,1183.2838,0,1255.8903,1431.593,973.213,962.65906,0,1311.9691,1326.7113,0,0,2009.9219,1016.00024,0,125357.29,942.7378,0,788.84845,947.80994,930.2726,811.47626,1198.37,0,664.1068,1330.82,92018.28,1231.1217,152067.73,0,1399.0056,896.34845,96911.12,1045.3812,0,1097.0521,0,1285.5985,0,0,0,0,1426.5789,15332.087,15269.579,13782.948,17452.758,15287.801,16018.71,13831.6875,9226.717,
4512,137.05980765695503,4.4843087,2810.2703,2276.756,2221.6736,2356.3105,1809.5525,2442.0,2457.3252,1831.0015,13897.018,2261.3564,1483.6666,2359.1216,3350.3738,2482.1104,2234.8442,2957.4395,3436.8896,3085.3809,2856.8613,2722.587,2681.527,2524.5735,2136.6917,175674.33,2382.83,2445.2324,3095.9019,2556.03,2314.8518,2367.9834,2428.455,2408.1584,2347.0425,3749.7522,137432.03,2640.8098,199966.95,2219.4746,3620.0151,3085.1023,148703.62,2618.4033,2363.2715,2176.6292,1966.627,2559.317,2138.0205,3152.215,1494.672,1480.5928,1888.704,21310.602,21719.748,19283.207,19799.898,24202.756,22289.965,19135.174,21556.396,
4522,343.2228408952488,4.52185,7705.8594,10712.704,6393.482,17584.646,5635.1875,9516.989,20515.174,8442.133,4956.4443,25536.422,4987.863,11956.369,20081.947,6851.5576,14606.819,74345.85,15077.911,11304.257,13673.822,8412.547,14514.345,11006.467,35361.176,10305.975,23805.05,9704.162,23788.135,4977.336,7547.7695,11804.531,9780.213,5028.4917,13039.075,10092.227,14531.356,30359.393,22953.174,41604.984,20714.121,20726.521,20487.67,9898.61,13930.223,4646.673,28243.475,11010.968,11060.4375,42635.285,0,0,0,13761.531,20304.6,18676.139,14990.23,16531.25,16507.91,15865.5205,13602.157,
4527,242.11153149273252,4.502113,1259.5564,922.2353,0,0,1199.2358,0,934.3974,37916.06,971.0123,764.33716,1011.20526,1237.7853,0,595.0947,646.4453,692.65643,0,875.34735,1699.3678,684.7217,831.125,685.125,1086.2598,1300.6012,1002.4777,801.625,0,639.6,830.28033,1226.174,1484.034,721.686,977.5666,1095.28,2367.449,1798.3593,795.9774,698.0,868.86914,1270.9562,1236.6776,810.24445,79965.26,39419.85,1180.5631,862.7372,49698.77,881.2179,0,1071.0941,1048.5688,9393.071,12149.749,10269.51,11040.153,11194.057,11490.993,11616.849,6598.3447,
4530,240.11539130142944,4.5292745,0,0,0,0,0,0,0,98020.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225865.44,109129.06,0,0,145206.9,0,0,0,0,28074.297,31326.824,26020.307,28974.02,25592.145,33694.016,27528.533,13142.85,
4533,654.8579164413125,4.5360775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14155.835,7957.711,0,0,0,0,0,0,0,0,0,0,0,0,4921.559,0,0,0,0,0,0,0,2431.8713,0,0,0,0,0,0,1914.2435,0,1478.8708,1228.1068,0,1771.8119,0,0,
4545,434.2537398087695,4.5481167,0,707.64496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37781.86,0,0,0,0,0,0,0,1510.518,1920.5372,0,29200.05,0,42415.96,0,0,0,18553.078,807.56305,0,0,0,0,0,0,0,0,789.3863,3049.5745,3474.0613,2893.2908,3803.8835,3656.6748,3910.1946,2922.6177,2848.2004,
4555,168.0579499928393,4.5570602,0,0,0,0,0,0,0,86825.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96582.516,77676.83,0,0,129998.31,0,0,0,0,17833.246,20012.643,16252.569,17646.135,17294.203,21958.041,16045.108,15536.454,
4556,242.1315520438449,4.553025,860.3314,1312.04,0,0,1346.2477,1632.8987,562.0,3438035.0,753.03125,668.69025,1072.1884,615.5629,1262.3627,1074.7468,1217.3729,1415.68,0,855.9114,1287.1062,0,0,0,1737.8033,1485.9436,2032.7433,1681.4928,1226.2053,1278.1067,810.4709,710.0,0,1867.0675,0,0,766.2834,827.8622,779.1457,598.7038,1053.6141,1475.6787,1381.269,2388.1182,3821453.0,3091139.0,0,1433.7769,4496508.5,859.09357,791.0343,0,1465.0588,496635.8,628254.56,503648.28,489151.75,496732.25,623618.1,501927.12,369335.62,
4557,186.06860484819268,4.5576334,0,0,0,0,0,0,0,63873.582,0,0,0,0,0,0,0,0,0,0,787.0146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62613.92,55092.83,0,0,82400.27,0,0,0,0,11948.241,14457.82,11083.58,13087.114,13980.14,16569.855,12428.868,9851.527,
4558,244.12743954417394,4.541107,1819.2819,1100.5228,964.74304,1527.7987,1205.5365,1434.6791,1796.827,890827.8,1313.5464,1409.5648,1158.5381,983.73114,1109.5464,1273.8613,1142.7756,1378.0834,1430.6171,1279.7059,847.67224,1299.1492,1336.5193,1223.3365,1395.0118,903.88464,1235.167,1681.8273,1342.157,1487.2638,1219.8628,1487.8109,1214.9305,1740.8027,1440.0913,1327.5574,1942.8043,1398.5294,1054.5879,1672.3597,1710.3848,1471.5852,852.1125,1539.809,1004584.9,748828.1,1483.0663,2252.1829,1282937.4,1946.1938,1174.215,996.1875,936.3064,167864.23,206292.56,179215.06,173655.06,168745.42,210980.08,178770.97,131257.64,
