row ID,row m/z,row retention time,PB2tryagain_C18POS_5.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6110_U2_C18POS_34.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC7_C18POS_25.mzML Peak height,
1009,537.2249253500127,0.77296996,0,0,3006.6306,0,0,0,31423.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25769.809,0,0,0,0,0,1304.0469,0,0,0,0,0,0,0,0,0,0,0,1064.9055,
1016,146.06090885942334,0.78908163,0,2551.307,2859.8708,4538.288,2685.9983,4027.7163,2227.7246,3173.911,3311.556,2785.9126,3954.1035,3808.1309,2030.1083,3067.934,3159.6877,2583.5674,4049.341,2328.4133,3146.111,3262.8025,2371.2476,4640.0,2645.5806,1849.5956,4290.953,1848.258,2427.6328,1347.8895,3027.9805,89714.25,8958.912,3449.1682,2432.2273,2359.1467,1382.6006,3384.5603,3158.7695,2490.6516,3291.2412,3151.024,1909.996,2087.6016,13661.782,2262.2156,2667.7314,2975.806,1314.4694,13624.459,0,3035.067,0,4655.3936,4565.4175,5070.6196,3682.8054,4295.9756,3900.4124,4442.313,4190.438,
1019,323.10518380683334,0.7758062,0,1595.2925,0,1191.8835,1034.5446,0,0,2078.2666,0,1228.8342,1176.1202,1800.7201,1204.6564,1291.2441,1499.9816,1317.0894,1511.211,1493.6882,0,40494.65,1109.6079,2141.3076,1164.6632,0,0,0,0,1346.327,0,0,1465.5781,1611.329,1230.1519,0,0,1562.6447,1075.489,1120.1782,1447.5176,1548.5377,1265.001,1465.1472,1204.8384,1881.3566,1382.9045,2336.2737,1231.5103,1549.8458,0,1605.0282,0,1925.7037,1676.3156,1041.654,2070.3792,1541.5394,1551.9061,1784.9371,1470.877,
1024,247.12875603381508,0.7887784,1003.44745,43847.918,30596.572,108483.05,47390.234,55950.18,46634.14,133325.69,62040.105,106420.63,59437.66,72800.33,84583.984,74453.41,143679.17,88681.48,108962.875,81122.88,132346.17,63362.92,60671.82,91740.05,72207.85,181676.4,467293.28,40121.465,173170.03,40529.285,79795.58,67687.99,67386.96,75507.555,63273.773,51091.902,35419.8,63485.703,92476.1,40552.164,120999.39,83785.65,50180.938,228531.12,61424.48,74861.87,74541.27,69890.78,33767.13,41428.863,0,89831.0,0,85868.92,88122.49,63228.09,84608.93,81784.555,87899.555,100753.05,86771.86,
1025,302.14177300551836,0.7879892,0,2326.79,2891.4468,2468.8464,5022.735,2848.3328,3718.0017,3306.8442,3379.224,3526.1128,4724.29,6814.7153,3144.8013,3488.2222,2262.187,2681.5679,2513.9004,2841.6973,4703.187,2796.0088,2178.3716,7207.627,5162.642,5292.011,2779.7168,3188.9226,2691.021,21600.457,6492.9473,2790.3433,3934.0105,4137.264,3148.8127,10251.37,2645.9265,5357.1704,2546.3157,24263.773,6173.5503,6598.54,4957.4185,25670.656,7002.794,9327.777,3260.9597,4062.4797,7617.149,52348.117,0,6607.3994,0,9260.7,5169.0454,2849.4016,7902.325,6849.6797,7063.485,9124.989,6510.148,
1037,132.0443737840869,0.7913628,0,31198.668,10824.74,9931.277,45183.42,41131.258,20712.895,11159.935,32647.217,44997.92,24123.266,30199.13,29995.521,22536.99,46634.207,22066.57,29573.791,59330.17,88646.93,26784.0,45577.074,20176.477,30883.527,107311.9,23201.695,94932.945,30602.31,41436.273,60564.59,27423.113,13866.71,47947.1,38693.375,11220.323,11763.217,23122.906,48236.85,35542.844,31035.643,24720.395,27946.033,56944.27,20794.06,98350.17,16717.803,28346.84,13174.648,47777.906,0,33400.887,0,28966.258,30246.568,16086.12,27266.611,26840.832,32432.154,34379.527,31550.451,
1041,167.0680100375117,0.7847967,2059.279,2442.8413,2787.4944,2318.1855,3840.2832,14009.069,4404.331,9001.61,3721.5654,3134.8477,6663.086,12348.2,4104.0234,4313.2935,3440.0178,7578.8936,10518.029,9205.397,4689.2476,2101.9202,3551.1775,2545.864,2098.1326,6754.8813,1726.6903,2914.6067,2055.5566,12683.415,12665.0,2457.532,2621.3733,3571.201,1914.3365,236542.5,194475.36,2279.3823,7671.687,6460.3115,8305.69,6064.387,4926.227,9922.573,2279.2192,6836.5254,197895.17,11881.569,216597.1,11754.218,1831.8756,54996.2,1917.5767,49172.94,58805.242,2684.3813,50037.22,46106.566,49407.66,58228.67,52004.793,
1060,277.11734647690696,0.7896776,0,2990.1853,5235.222,4497.3647,67658.83,5243.948,5942.187,6770.208,5244.785,4743.5957,14004.782,6506.6333,5968.1226,26236.121,55917.277,4170.329,11509.304,6597.23,5867.044,24942.81,44396.93,4214.5376,8795.909,20232.441,7060.801,6402.3813,5766.7686,4151.2017,6517.1743,3822.0073,2047.882,4770.861,12925.803,9372.324,8792.223,8610.412,4809.6274,4363.258,30994.166,37280.6,5235.1523,4239.229,5847.9556,5974.8545,21035.861,80992.57,15479.408,9501.141,0,15474.4375,0,17638.541,16764.363,3045.0654,15251.688,18093.445,14905.237,17346.836,19448.002,
1070,301.1391205540977,0.79463816,0,7764.874,13322.173,9197.015,24667.082,13931.862,19389.605,20124.676,10665.713,19172.205,26416.31,29401.982,13348.251,15510.883,7667.129,11279.676,17274.822,10422.16,18420.387,9033.615,7943.6875,43902.34,26525.67,27388.686,15270.042,14753.301,14644.717,45509.03,32895.867,13437.879,19000.842,22930.258,14598.329,47660.367,12823.647,24834.82,11867.04,19870.62,30541.53,40422.87,28392.27,39682.0,30053.832,37147.227,16478.78,25738.158,31007.72,38444.414,0,22756.42,0,22669.312,21137.219,12309.407,21386.451,19178.924,22034.568,26091.648,21793.32,
1074,258.1862311142227,0.80426925,0,0,0,0,1557.8839,0,0,0,1090.8936,0,1344.5193,1932.0265,1227.0406,0,0,1367.1598,0,0,0,0,1543.3745,0,0,0,0,1102.2252,0,1288.4952,1312.8153,1019.4808,1014.6461,1093.4464,0,58518.547,25280.35,1037.885,1068.4377,1160.8097,1147.2499,1284.6755,0,0,1239.5922,1339.5074,27115.3,0,52737.33,1647.7258,0,1401.1653,0,1434.3243,1399.0558,0,1264.5294,1521.45,0,1212.0928,1498.7224,
1075,185.12840493083402,0.79582876,0,107759.58,52233.176,86644.14,121678.15,73811.4,36736.93,96388.93,101211.66,52526.594,101627.23,85461.11,64070.36,101764.734,80989.586,87982.43,123589.01,66523.266,95434.805,63715.11,84077.15,161769.28,149724.44,106869.586,126488.586,129884.79,138431.64,48949.91,77755.14,160898.38,137496.48,81361.125,94740.69,9800.329,9132.396,160712.44,72084.305,46065.938,116019.29,95118.766,35757.094,56110.945,151270.19,123642.96,19050.064,103257.76,10235.322,40212.656,0,68028.97,0,63844.53,59318.746,73279.88,60604.59,63954.35,66448.88,65711.78,64709.133,
1081,450.1363800186033,0.7976966,0,0,0,0,1436.9591,0,0,0,0,0,0,0,0,1080.3885,1402.7815,0,0,0,0,1532.8096,0,0,0,0,1060.9832,0,0,13042.493,1075.1488,0,0,0,0,1272.3936,1170.7135,0,0,13632.819,1452.3862,0,0,25434.979,0,1056.8231,2550.5476,1541.5588,1345.7218,24240.78,0,3442.0432,0,3727.1807,3533.2559,0,4075.8406,3251.4517,4120.19,5272.6846,4215.642,
1094,391.12289528853756,0.792643,0,0,0,1263.6411,1170.3103,1036.1396,1154.3616,0,1157.897,1174.2875,1012.8133,1730.8627,0,1591.2062,0,3016.9482,1183.401,1034.8888,1052.1608,0,1123.4927,0,1221.8477,1190.737,1187.3336,0,1282.0135,1160.7734,0,1242.0024,0,1063.1439,1317.8595,63267.953,39504.066,1141.8773,0,0,1100.5048,1669.502,1220.5927,1416.0088,1460.5148,1865.1715,47093.086,1085.724,54845.14,1376.2313,0,11334.002,0,11836.096,11817.4375,0,10401.841,8817.471,9850.747,12514.389,11660.994,
1096,554.1712504049626,0.79753333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60961.65,15820.252,0,0,0,0,0,0,0,0,0,10014.167,0,45967.305,0,0,0,0,0,0,0,0,0,0,0,0,
1103,304.14999657362785,0.79731786,0,23639.541,15804.711,39626.117,20785.107,21936.045,19895.617,36851.05,21395.955,42974.086,22853.795,25402.05,36707.48,24558.154,31671.244,33155.56,28975.8,25933.588,47261.332,26838.05,29514.996,48660.707,30906.867,51742.688,64978.906,38879.016,54611.32,20730.01,31367.734,27574.766,30170.469,31739.209,26049.111,19683.998,11953.281,34448.445,32885.42,18797.281,30236.701,35502.082,18865.969,45809.402,37390.434,41546.586,33297.562,25611.104,14204.795,25393.734,0,33775.246,0,30984.336,33291.812,31140.918,31478.252,29585.877,31497.309,36874.043,29208.69,
1105,317.08546430445193,0.77260727,0,1629.4724,1460.45,4391.1475,1721.6819,2469.8596,3759.715,1587.4718,1528.0145,1675.1364,2010.2222,1383.009,26514.32,1943.8322,1344.1904,1325.0298,1484.697,2164.0303,1792.3788,1963.6334,2084.2935,1901.7755,2037.3549,5220.968,1631.7974,2136.7407,1589.5267,1764.4692,2208.8806,1687.4702,1581.7659,9495.44,1358.0316,2200.762,2265.748,1734.8173,1556.6805,2112.5137,3246.25,43476.57,2654.1963,2311.369,1960.8134,4769.027,12384.816,1540.6997,2826.1257,4418.929,0,3437.3289,0,3526.3062,4251.8784,1695.7767,3539.0374,3239.0571,3165.724,4290.7085,4258.633,
1111,302.195915349499,0.7977152,0,9867.37,7329.6025,9449.752,11516.434,20271.734,12969.556,12401.042,15063.802,14152.114,17900.822,14904.256,17300.516,13272.073,12734.12,11971.933,11458.681,8880.326,14315.449,10795.779,10376.004,24495.98,17504.646,19417.896,11566.051,9159.469,12461.043,16292.144,26910.072,10039.5625,11258.309,19476.867,21768.0,12548.544,6526.427,16475.166,14013.579,11644.643,13004.132,38260.934,12913.337,17071.852,20776.088,18136.555,12392.481,9815.001,9318.807,17990.867,0,13711.102,0,15118.167,13546.562,12286.26,13594.561,12065.137,13088.338,18029.725,15430.47,
1116,408.14981338679576,0.7914056,0,1597.8774,0,1036.1945,1051.2346,1462.8164,1081.0079,1020.839,0,0,0,1100.7412,0,0,0,3509.0962,1421.3184,0,1009.1188,0,1062.9097,0,0,1180.4993,0,0,0,0,1332.9087,0,1172.7554,0,1424.3301,103438.62,72142.875,0,0,0,1082.6616,1133.9209,0,0,1441.5621,1628.8972,88563.484,1227.7317,95122.52,1762.7782,0,21531.994,0,18785.43,21520.748,0,20494.877,16085.708,18575.277,20101.482,22347.797,
1117,343.1002764617059,0.7954662,0,5163.042,10941.783,5460.8853,6227.3296,5245.4688,8211.68,5937.322,7598.3696,5110.5713,5319.48,10221.246,6242.025,5201.7812,6268.4463,7661.756,4962.081,9063.029,8383.408,4704.3706,7626.392,3602.5232,3758.4329,8647.086,4174.224,5388.145,4673.9624,14130.686,14861.819,7680.8125,5065.1846,9313.265,5940.3984,125533.586,93076.97,9578.392,6011.8213,10251.689,3919.4158,5586.377,4497.6167,13395.371,12257.502,13472.41,107039.4,5282.8823,113746.24,14634.258,0,30995.678,1029.0538,28465.07,30905.023,8938.159,30424.14,24227.738,30235.61,34260.316,32030.137,
1123,119.04845617944912,0.7933042,0,0,0,0,1180.6348,0,0,0,0,0,0,1422.6311,0,0,0,3644.021,0,0,1011.55054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99489.266,80115.336,0,0,1656.94,0,0,0,1340.9795,0,0,80756.56,0,95464.91,1842.6095,0,21612.893,0,19751.309,23349.752,1435.297,20967.154,19696.168,21147.451,26039.309,22255.41,
1124,181.07169455981065,0.8011879,0,10212.536,10109.83,9511.277,29231.33,109596.2,16529.553,89510.21,26104.13,41078.805,73295.59,143539.03,70292.86,48191.277,40584.062,24353.209,160346.84,56189.562,169427.89,7266.622,31006.523,18584.422,2162.5542,149955.77,1522.2014,75562.27,13015.672,91329.14,118513.87,1942.0999,12734.699,43657.64,9451.933,33283.844,140249.36,1585.0624,69437.33,41521.875,53691.26,42416.594,19237.264,70180.41,1825.7482,112812.18,38142.96,84525.55,60008.145,86047.2,0,45897.977,0,49656.973,47449.75,28717.893,46729.773,51255.51,47988.21,47692.055,47651.445,
1133,121.0283494967365,0.7994022,0,72368.62,91036.5,157337.4,132386.17,33450.715,60340.387,49279.402,38325.992,52020.242,121168.0,114838.33,33797.773,63081.875,105561.78,48742.89,41227.79,38550.92,314143.53,51064.383,109332.555,172956.42,100569.57,467785.97,32932.43,376687.9,107651.31,35875.57,48480.234,57212.97,123230.0,58668.465,104512.6,201690.7,153054.5,60174.203,35539.55,56199.863,134155.73,148450.39,47063.09,60709.676,61994.582,468571.72,156953.75,324126.8,194118.08,64512.465,0,132912.89,0,132356.17,139377.75,150492.56,131943.31,135895.1,141731.0,144695.97,136635.1,
1136,215.0908166927653,0.7847958,1763.5029,2939.41,2296.2656,2632.559,4790.095,2873.747,4121.7227,3027.4028,2065.4058,3510.1428,3354.5083,2925.672,3503.0544,2723.499,2302.758,6170.9165,3809.272,3767.3284,2705.5562,2698.5464,3339.5002,2526.6885,4042.7668,4954.0356,2736.7358,3854.575,3439.522,3914.0266,4509.3213,2871.0383,2908.0098,2839.1873,2655.692,172047.62,115536.88,3468.7527,2282.115,3942.1685,3275.8906,4871.006,3120.8699,47580.49,4070.1096,4090.988,132346.56,4105.665,159111.97,4015.3164,1946.519,31740.09,1855.8826,32822.707,32579.73,2379.7275,31950.057,28186.979,27131.094,32817.1,32998.035,
1149,325.08936548080345,0.7965239,0,2362.1528,3545.4624,2049.1992,2134.2693,1912.8872,1658.9529,2168.8713,2226.71,1721.1666,2677.8193,1725.2521,4868.604,1598.8895,1768.1343,5339.6885,1330.8682,2476.5034,3523.011,1847.0586,2420.2607,2223.2195,1743.6847,2734.3984,1602.41,3083.4094,1663.5405,1947.8628,3035.6953,2354.9646,2538.8496,1019.06335,1391.7279,50213.598,38410.81,1549.33,1815.9062,1925.441,1483.2153,2611.1963,2015.9425,3521.4395,2590.2888,3216.419,46002.44,2471.84,46595.637,1727.4047,0,12694.804,0,13557.126,16614.695,1738.9203,12697.705,10726.68,14150.982,14441.397,12015.37,
1161,261.1442179255824,0.80029297,0,31764.977,27277.088,34129.344,32259.998,37465.684,38424.555,48288.555,38087.684,80853.22,45862.258,32320.744,52187.0,38475.92,41511.17,45343.24,44683.76,33769.348,34496.47,46580.906,46749.64,38696.996,42094.297,51984.85,57553.168,33306.39,48760.03,23699.39,69428.25,44538.664,49508.64,52558.844,48392.465,47666.395,38025.805,61548.67,47327.41,23093.293,24085.79,52437.75,36869.81,28659.33,53485.04,40760.348,68628.54,26655.643,29414.236,25915.025,0,42935.67,0,41025.0,40057.113,39620.92,40693.523,39625.55,40832.816,44699.51,43383.035,
1164,185.0912458944833,0.7561349,0,2086.6328,2255.0417,2991.6453,3437.0757,4836.4727,2186.2922,3843.8062,2916.2666,3191.8257,3068.9224,4879.309,6018.65,2388.3481,3382.764,2636.9941,3620.4312,3567.969,4437.7314,2375.3162,1979.3915,2076.209,2014.0414,4627.063,1913.9757,3013.4626,2867.6016,2706.6433,6885.7695,1513.2218,2512.487,4578.959,1988.5278,38062.6,31997.932,2486.1887,3386.3608,2076.7551,3852.717,5394.494,2372.0247,2504.4382,1897.4215,3600.5696,34313.72,4666.263,38128.67,5248.4326,0,14109.777,0,13293.544,13193.695,2895.111,12438.819,11088.54,13284.271,14004.33,12457.869,
1168,385.14644920488087,0.79305065,0,9229.644,2404.7139,10515.848,1364.2196,3188.2068,4599.6753,11499.686,1657.851,2235.0159,3187.3225,2140.0747,2431.0076,3250.6943,3705.102,5749.8066,2845.8545,1414.4591,12350.188,3500.9023,14440.047,1904.8593,3645.443,2810.562,2896.8867,4694.1904,5737.764,2418.4548,4035.1545,2395.576,5424.068,2459.898,1804.1396,2016.3452,2249.0195,4930.966,3365.7356,4668.655,8157.5957,3238.45,1692.7943,3495.162,3108.0056,4745.61,2457.9548,18477.916,2162.6958,32592.395,0,3429.3218,0,3272.2114,3468.4795,17095.111,2905.5864,3365.437,3280.449,3667.1118,4411.308,
1170,448.1369322056597,0.79232806,0,0,0,0,1038.2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35056.797,0,1161.1731,0,0,0,0,0,1184.5857,0,32905.008,0,0,0,69029.32,0,1083.5392,1101.0848,1129.1278,0,68698.72,0,8409.448,0,10427.154,8678.231,1302.3528,7960.605,8358.904,7569.299,9688.409,9064.924,
1174,474.17126272478333,0.76501316,0,0,0,0,0,0,0,0,1021.12317,0,0,1043.0396,0,0,1023.38416,1845.5273,0,0,0,0,0,0,0,1266.7264,1416.0052,1049.276,0,0,0,1215.5684,0,0,0,27445.107,19628.896,1253.1913,1138.8942,1157.8098,1266.2915,1146.3433,0,1931.116,1781.7335,0,29284.434,0,26003.22,1263.1425,0,9323.918,0,9424.48,8706.696,0,10765.361,8234.812,9880.191,10760.17,10437.302,
1175,205.09702974031615,0.8013547,1133.6794,115152.89,56746.37,226527.53,144769.52,87656.016,62844.766,132403.9,101783.28,133071.7,139317.48,159523.67,83695.055,124026.6,114860.19,103817.97,139524.27,92034.19,32405.84,123648.76,124353.95,305736.9,130580.09,46389.793,37699.8,35601.062,132385.62,40546.297,129148.47,37426.56,311918.22,102214.06,130673.92,56427.38,42838.977,48421.426,111581.38,37792.305,154943.98,81000.89,54761.5,48824.12,46203.203,46451.82,106337.016,150849.39,40642.152,48128.53,0,97188.9,0,97733.58,86863.52,269166.94,96860.94,91050.87,92205.25,103718.68,96807.305,
1176,149.05961720865943,0.76516515,0,3228.4136,2645.1868,5205.469,3264.0789,3438.6675,2541.004,3697.552,3663.6045,2890.3552,4086.7627,4089.24,2699.1433,2734.8464,3260.518,16305.645,4256.14,2939.992,2258.9941,2596.077,3968.9097,5128.456,4184.163,2827.4805,1870.4742,2232.0693,3063.5637,2250.1692,3964.5828,2320.3115,4379.618,3457.7212,2577.5723,545096.2,447713.72,2580.6929,3075.6658,2142.039,3970.3115,2491.7053,2191.0105,2871.2637,3288.1106,2442.0679,462054.0,4619.889,507116.0,2292.8916,0,123813.85,0,122429.56,122797.27,4896.194,124486.19,114455.734,119723.086,138161.02,117612.02,
1184,185.07955115960385,0.78931737,3339.2964,3192.8542,4795.3174,3589.7559,4621.584,5747.9404,4825.02,6343.69,6811.7007,4968.681,4592.487,3511.0002,4703.452,4841.72,4935.5527,20370.543,5214.6553,5294.312,3575.738,4419.5728,4513.6855,4059.1423,4626.0503,4326.4155,3054.8867,3452.9055,3508.6775,5611.859,4201.938,2811.173,3952.6887,4248.691,3540.3162,668785.7,494440.7,3613.9614,6139.0205,5391.4644,4072.9817,4808.759,4422.6494,4004.1626,4065.7737,4268.653,562662.3,2993.685,592911.44,5569.213,2790.4536,156032.53,3590.4873,142612.75,154275.08,4322.8154,148301.33,125917.695,145035.1,162921.61,157592.7,
1189,166.1216266710397,0.79699737,0,0,1100565.8,0,1105.2648,0,3591340.2,0,0,0,0,2975.273,1101.2645,0,1039.2443,0,0,0,1545.6127,0,0,1283.7522,0,2193.3774,1300.0256,2380.0007,0,0,0,1539.5482,0,0,0,0,2593.9043,0,1056.1884,0,1762.6759,3638.7278,2595722.2,1730.4971,1418.05,2508.9502,0,4799.68,2871.3765,0,0,184640.33,1033.2495,173452.97,176509.95,0,172877.31,161904.66,181767.78,195031.34,203423.27,
1199,432.1422011047738,0.7929666,0,0,0,0,1018.5467,0,0,0,0,0,1008.40106,1013.2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15778.345,0,0,0,0,0,0,0,0,0,23445.059,1474.1707,1469.6866,0,43740.94,0,1048.901,0,1151.9524,1160.5071,21130.178,0,3080.837,0,3266.0361,4486.2085,0,4012.0005,3589.9648,3485.6875,3350.8413,4002.0896,
1200,148.1121856792934,0.753487,0,1574.128,591247.9,2190.1978,3390.1145,2050.23,1990647.1,3018.0894,2726.1694,2529.1277,3138.552,2527.2322,1952.5576,2429.6265,3920.847,2518.0664,2035.5028,1803.0763,2238.5405,3518.9968,3428.226,1163.036,1639.4077,2475.3228,0,3479.7515,2021.3643,3371.8708,1982.7675,1552.1637,1754.4177,1817.0667,2007.7294,1233.2759,2148.4734,1280.3136,2105.0486,1541.8036,2518.8936,3126.225,1220104.2,2283.0076,1572.1537,3578.2795,2341.7163,3681.4893,2430.6555,2332.8887,0,105800.76,0,96089.36,108232.44,2115.0579,95185.55,94168.484,98260.53,110980.27,115276.89,
1201,137.05958316556539,0.7974182,2021.7286,3311.6033,2961.126,2754.8625,8693.883,4727.806,4496.126,3611.9478,4704.4966,4155.182,5246.4653,4750.327,5213.2334,2775.4768,3777.4429,12053.809,3204.5796,3891.3574,3521.8125,3115.0112,3832.8264,3630.2368,3121.5464,3445.2295,3259.0654,4094.9822,3697.5664,5280.8354,5199.5537,4922.732,2427.0554,3785.6272,2741.575,379947.06,289799.75,5352.015,3205.802,4700.169,7065.52,5979.16,3938.6643,5590.674,4642.2495,4650.062,303024.9,5766.147,355145.22,4012.3108,1912.8502,87758.914,1866.6475,84810.0,82657.914,3101.8992,82899.62,74330.76,80966.03,94582.07,82827.03,
1205,179.07027791794602,0.8028756,0,1481.3682,1755.9224,2753.3914,2039.687,2612.068,2490.0635,1668.589,2067.3276,2322.5347,2429.6548,2446.1511,1806.3721,1849.3291,2164.8604,2228.2178,2897.1758,2493.0664,2624.784,1445.7698,2633.049,1673.0177,2348.6343,1733.35,1466.6565,1952.0938,1638.5289,2082.4207,2120.4082,2213.262,1725.7258,1841.2368,1824.2983,48344.84,32098.775,2989.8003,2297.36,2627.1956,3210.7244,2863.96,2260.8752,2551.5112,2679.963,2403.1587,36791.93,3353.6814,44763.973,2630.8464,0,11826.654,1029.6791,9621.64,8797.348,2419.5564,10455.414,9618.377,9555.551,10661.625,9279.018,
1206,361.1129827945563,0.7805952,0,1643.0745,1335.6257,1250.2388,1877.6578,1822.8617,1516.0039,1188.253,1013.0407,2391.1506,1511.4087,2239.2134,2063.0056,1003.04297,1614.8033,5163.1,1174.5355,1314.8138,2252.2153,1112.9669,1380.675,1482.005,1677.809,1497.2239,1604.1777,2059.3196,0,1068.421,2536.3906,1137.5211,1145.5577,1215.5299,1128.7258,133136.0,91793.836,1476.6097,1137.9869,1433.7902,1462.8419,2146.0662,1294.9606,1644.0704,1418.9835,2057.4094,116581.05,1363.5316,116152.67,1004.4291,0,32261.248,0,28070.9,32168.52,1259.875,34370.188,25860.22,33767.67,30643.23,31040.16,
1209,188.07050858997823,0.8024775,0,80039.01,43908.402,168423.02,101583.805,59825.363,46848.785,93477.97,70933.77,89963.7,95979.56,102830.45,51509.633,85241.78,85160.086,78151.76,101913.94,62378.992,22342.145,89965.96,92752.86,218319.12,85477.1,31282.82,31471.21,29036.45,95013.625,32075.717,85334.27,30248.691,231026.34,74390.12,94313.03,34229.64,22980.592,37411.72,74741.98,28914.732,115837.64,55425.098,41522.117,38360.63,35447.92,30642.117,49501.07,101924.695,21741.74,38289.934,0,57490.504,0,63132.938,58766.76,206600.28,62212.926,63044.04,60672.324,65785.65,61701.14,
1210,464.22715344883994,0.797909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049.0103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23680.955,16199.895,0,0,0,0,0,0,0,0,0,49869.133,0,23283.941,0,0,4281.4805,0,5179.4927,5608.7466,0,5013.01,5268.262,3025.679,4543.286,3538.0818,
1211,318.19085403561655,0.8028411,0,9445.428,6562.3613,9936.1455,35693.277,28678.658,14559.375,20000.146,26313.35,8340.618,48411.645,42061.043,14063.423,23578.088,26424.775,19010.598,19878.775,37778.12,23426.37,12566.39,22821.262,32242.662,19876.314,17848.28,23634.451,21423.484,12403.956,44347.613,27302.938,31124.453,20235.541,12928.327,18681.064,9963.196,6616.818,34035.117,29850.586,22114.3,31996.096,23760.654,14865.362,32638.762,36496.418,22921.102,24649.26,27723.914,14053.986,35552.547,1256.8921,20770.277,1079.2224,21118.844,22719.361,10669.027,24659.762,22182.436,20975.799,20021.924,24101.22,
1212,450.2112075044754,0.7884121,0,0,0,0,0,0,2074.0952,0,0,0,0,0,0,0,0,11905.218,0,0,1190.3241,0,0,0,0,0,0,0,0,0,1051.017,0,0,0,0,447864.94,286526.12,0,0,0,0,0,1008.10583,0,1245.329,0,582193.4,0,425383.8,0,0,55022.766,0,67513.82,58204.133,0,71706.19,59527.105,58700.125,61962.8,57685.656,
1215,394.17070423859417,0.7698284,0,20805.037,4154.4536,10756.92,6054.909,6252.4116,5984.6235,13062.79,7311.1626,2790.0078,5407.522,5409.2393,4366.4717,5048.0645,9412.728,3849.513,5256.5757,6610.6343,10516.803,4265.825,23510.262,4051.6455,6863.2754,8987.055,4360.0234,6627.1685,6904.438,4748.2866,7863.157,4308.5923,5309.6636,3628.4065,3766.6807,2459.9116,2154.2927,6706.489,5987.224,5073.0615,24112.0,6546.948,2251.3608,5031.6567,3374.9453,8590.524,3916.6982,19949.32,2638.212,34471.344,0,5308.1475,0,6246.2324,4783.764,21011.867,5215.175,5475.5615,5561.8037,4719.7603,5715.053,
1216,450.2556792318885,0.79834765,0,0,1432.3116,0,0,0,2630.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23074.924,13782.148,0,0,0,0,0,2500.517,0,0,0,32324.088,0,21597.781,0,0,2608.7751,0,2561.0054,3099.0293,0,2973.3105,2994.715,3010.1973,2784.204,2619.7346,
