row ID,row m/z,row retention time,6110_U2_C18POS_34.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC7_C18POS_25.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,
2294,879.4081209532446,3.068715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20922.076,0,0,21343.016,0,0,0,0,0,22382.498,0,28689.898,0,0,0,0,3432.902,3927.9526,2831.5107,2701.2607,3867.6125,4431.8945,3191.2021,2706.1575,
2295,895.4033960851748,3.065011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40341.2,0,0,19648.629,0,0,0,0,0,47882.395,0,24866.936,0,0,0,0,3157.5093,3708.6611,3823.9822,3004.942,4785.6987,3784.2988,3657.0032,3738.0283,
2308,181.06086435655837,3.0969484,44082.805,44815.15,81780.56,91911.75,97266.68,59951.0,47827.44,67826.2,26528.205,76980.72,69245.98,62153.883,58863.582,80200.72,57026.51,52202.492,48305.023,48867.098,66868.12,75276.97,55700.957,68966.83,53611.176,58862.113,62469.305,73124.68,84314.234,83494.3,44089.23,62642.73,85169.945,66530.11,83543.41,51024.13,91115.555,33413.723,33437.918,65199.355,26909.512,67126.73,48072.434,69477.62,34192.3,49697.375,42467.17,53846.09,66775.555,49457.17,0,0,0,62589.566,58436.95,62602.48,60079.695,68158.73,67731.56,59434.99,52974.71,
2310,244.15416526846224,3.0983307,38895.754,37323.95,48693.977,61467.2,69300.516,44443.734,39150.69,83598.7,29582.576,69799.766,47444.645,66754.19,55371.22,99669.484,49397.383,71842.99,23164.219,60685.703,85127.35,53754.48,41498.934,40009.965,72044.29,45565.43,57522.742,35296.625,67691.18,58869.3,38852.414,47979.875,79884.8,37482.652,68356.45,34842.59,49994.715,16953.572,28704.629,48250.96,17113.316,64156.38,67040.37,45726.98,33895.832,32797.64,28528.762,48032.074,90094.766,27066.74,1301.6373,1403.3662,1317.4753,51929.582,50580.062,54410.0,50626.84,52965.902,63087.273,51840.543,49743.23,
2312,281.11298804485756,3.0462368,6020.667,9084.421,12149.036,14847.529,15598.757,9403.343,10907.029,20575.264,17498.816,31309.43,10336.017,11141.195,17926.43,10083.095,13236.154,13350.932,13267.418,15748.06,10520.063,15633.923,17663.662,20655.836,10580.561,14093.101,14901.648,11198.503,15734.664,11596.999,13442.997,10961.817,14134.901,26289.945,12093.862,19633.248,53917.66,7371.847,5999.1943,13585.679,6689.0366,11677.803,18168.586,11447.486,11902.397,10902.82,9596.169,10422.202,13814.702,15256.897,0,0,0,14410.049,13061.064,15811.665,13328.024,14553.159,15685.441,13826.556,14263.768,
2314,377.1889791864178,3.105497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282.3876,0,0,0,0,0,0,0,0,0,36946.324,0,0,17230.553,0,0,0,994.39874,0,35921.98,0,33041.355,0,0,0,0,2847.9187,2794.4688,3957.9204,4384.4907,3872.4407,3631.842,3242.407,2344.325,
2315,394.17014870677224,3.1037972,925.1232,19585.176,1853.9208,2645.535,11414.947,1593.0992,1236.2079,4679.773,8048.0166,4288.2495,1373.3602,5589.704,23687.062,3583.3604,12576.212,1654.2517,1294.2677,6709.371,4404.6245,1453.3169,4963.728,25427.783,31725.037,2105.2083,1865.3282,4792.0215,4677.1226,3091.9167,4646.2583,5319.3887,3035.7234,2815.334,3145.697,3160.1863,2174.2048,4580.245,4642.8174,2266.4502,1200.5187,3353.981,1650.1696,2264.6462,5016.461,31614.568,4930.427,2811.6055,5838.194,28772.348,0,0,0,6760.928,5905.0557,6568.966,6695.545,8486.251,6330.157,7535.019,7492.6543,
2323,139.03895972425255,3.153216,1337.8177,1215.0026,25455.23,2055.7778,3280.5986,2962.7905,1413.1241,1664.228,4020.279,2472.7695,1771.6309,2137.404,1963.4774,2016.7677,7287.4565,1857.779,1539.1779,1646.8,2077.6191,1875.7393,1730.2379,1799.5236,2340.8267,1892.04,1966.7855,1834.6951,1494.555,1665.2311,1656.3593,3135.2966,2225.2002,1537.765,1675.4717,17394.16,2825.489,4723.7627,17843.799,1808.4952,3272.0,2097.2634,3384.2449,1983.0696,19739.611,2865.0032,5631.2295,1655.324,2839.6763,80867.305,0,0,0,4998.545,5787.4233,5282.017,4599.94,5358.5103,4902.512,5960.4565,5858.8203,
2328,392.11842612565755,3.1409647,0,0,0,0,0,1264.455,1349.0762,0,1488.4368,0,1462.5873,0,0,0,0,0,1483.9595,0,0,1362.6461,0,1825.4194,0,0,0,1831.9558,0,1681.2268,2113.5308,0,0,2854.9624,0,1982.8899,0,23194.152,0,567.1667,28200.475,0,0,968.2592,889.9082,1697.4753,22593.973,1333.008,17368.195,1337.8981,0,0,0,5465.716,6443.0107,7201.947,6309.9443,6651.121,6969.1675,5224.4,5770.972,
2329,190.04992444114353,3.1326747,21382.264,36362.24,38989.684,40515.875,43207.64,26632.11,40302.152,46725.582,17231.803,37171.94,31492.846,41187.63,28014.482,51719.023,26025.924,33896.008,24695.8,47268.316,60049.316,45805.81,43387.195,35531.613,50096.547,30524.71,50309.76,35301.29,45085.12,37203.81,36349.25,35470.184,47295.816,28739.453,32668.13,46964.88,33396.535,24973.723,27332.613,46155.72,21398.705,31258.625,28691.143,33176.586,29573.242,25287.133,35494.008,35272.035,40491.18,32974.82,0,0,0,37544.637,35740.707,32654.918,35010.555,45615.008,43724.883,37389.094,33472.23,
2351,354.15439986014445,3.1756442,5261.327,5639.3433,12955.946,4673.022,3335.98,11078.337,3980.206,3128.8965,3401.116,4200.9033,8662.824,8021.398,22533.688,4672.1157,14690.263,12922.465,1932.5458,6742.2256,1678.7521,2959.808,2083.0842,30301.605,11289.934,9025.29,3107.2073,3087.729,9155.907,5277.575,5821.2163,13830.135,16612.18,6479.022,6641.4766,4332.282,8509.046,15310.592,3228.5266,4386.001,11948.115,4497.0503,2435.0247,8757.657,5108.4995,3660.7847,9072.175,10405.111,18261.238,43180.582,0,0,0,9783.041,9446.396,10211.107,9163.875,9275.32,11350.057,8334.266,8983.527,
2356,464.2283681852103,3.1803882,0,0,1474.2982,0,0,0,0,935.0409,0,0,1577.5925,0,0,0,0,0,0,735.4821,0,527.0,1066.8115,0,0,1964.0768,1311.114,0,2135.808,2246.7163,1774.4268,0,0,0,1186.1855,0,1729.9342,115620.87,0,0,97405.13,0,0,1821.5209,0,0,129089.83,1518.2201,187266.77,661.0989,0,0,0,13894.101,15966.575,19335.25,14798.858,17456.934,19257.596,16504.037,14919.568,
2359,313.0852317831654,3.1849132,7181.953,0,1525.8939,5339.0034,3464.4949,0,0,0,3316.4922,6414.5,1608.0858,0,0,1792.4004,0,0,1305.9882,1225.2474,1927.6064,2558.345,0,0,0,1752.461,0,0,2226.6643,218452.12,3278.2268,0,0,1229.1407,212338.14,0,170965.81,0,1629.4877,1573.4546,0,0,0,73126.87,1471.7673,2993.5361,0,3120.279,0,0,0,0,0,19095.434,19076.607,19729.662,19570.64,23868.69,22188.0,21181.201,18476.955,
2361,302.14183003363064,3.1834702,824.41565,1131.187,1719.638,1026.8182,1473.1838,981.49915,1150.0387,1342.9642,1461.0486,1064.5804,1539.9612,1019.5792,0,0,659.0085,913.3981,31783.297,1083.4753,830.81555,1464.2532,1929.2809,1895.4222,1837.8438,0,735.1857,50564.97,1166.795,0,1831.5996,1456.2863,1107.1127,44155.09,1307.0114,2342.7627,1251.8893,1578.1622,1210.2979,1042.3911,838.32007,1044.939,885.3094,984.0247,2294.5386,89039.85,0,1526.7838,875.7211,1246.0774,0,0,0,9334.239,9088.161,10311.278,9293.937,11358.907,10803.19,8121.0684,9449.36,
2365,450.2119873902294,3.1909165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22301.98,0,0,0,0,0,0,0,635681.5,0,0,438640.03,0,685.44025,0,0,0,634542.1,0,700732.75,0,0,0,0,66370.445,61499.98,67485.12,61191.195,78820.45,85396.88,63079.3,60862.668,
2367,295.1286237992335,3.1863608,9742.983,12977.419,5375.7637,11293.137,7823.162,5682.0186,13878.473,15524.572,8494.939,48953.8,5598.7075,15458.118,9579.757,9948.29,5711.9526,12847.912,6211.625,11283.328,12979.187,20644.049,13553.97,4202.725,13946.792,7781.232,17988.416,10506.026,10889.341,9189.689,22040.637,16307.852,15140.549,6489.6895,12865.839,9482.742,20918.627,17619.129,8142.4497,14609.991,19650.035,7946.325,6169.631,17098.36,11291.935,6457.4697,26148.766,9341.73,30440.988,5060.4556,0,0,0,13084.804,12463.972,12388.216,11053.881,13736.728,15282.59,12913.167,10750.042,
2369,450.25490925161,3.1730459,0,0,0,0,0,0,0,0,0,0,0,717.6686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795.6,0,0,0,0,747.3241,0,0,34247.27,0,0,21843.393,0,0,730.50305,0,0,33433.91,0,37115.055,0,0,0,0,2552.0144,2063.0212,2483.0063,2598.8757,3293.0066,2993.1345,2531.1902,2156.4336,
2372,260.1645839504094,3.2238123,835.0,643.52106,756.33777,0,0,1343.8896,555.0,0,999.0201,0,1173.8926,0,0,0,0,1032.1234,0,928.9867,0,0,894.045,1028.1381,793.8031,771.0029,774.35767,0,878.48376,1010.7754,0,0,0,0,0,0,0,103945.16,0,0,43102.58,1159.6428,0,725.5714,732.3021,896.50665,105077.34,805.07745,81685.73,613.2457,0,0,0,12126.272,9873.861,10855.629,11393.842,11358.435,12675.865,9894.648,9137.589,
2375,634.2849688423909,3.195143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90469.69,0,0,30908.082,0,0,0,0,0,88368.4,0,46067.53,0,0,0,0,2956.6357,2837.1074,2681.3843,3252.1301,3193.5725,3385.9324,2757.8667,2637.745,
2380,617.0809955999338,3.2139745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25254.473,0,0,21937.09,0,0,0,0,0,26474.314,0,16989.547,1535.4916,0,0,0,3176.3755,4077.284,3064.465,3636.9329,3559.4026,3618.868,2757.289,3632.6467,
2383,911.3992977030745,3.2073858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13054.119,0,0,9485.438,0,0,0,0,0,12174.583,0,16686.824,0,0,0,0,0,0,0,1402.6703,1452.7826,1339.2833,0,0,
2388,436.1957820006715,3.2224455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161.7191,0,0,0,904.39685,0,1456.0745,603.0,0,0,756.87244,0,0,0,59416.94,0,0,35943.566,0,0,0,0,1327.336,46598.91,0,58836.25,663.4361,0,0,0,6192.764,6452.7104,5873.9854,5687.5986,7469.0513,6625.0186,7043.5024,7331.0073,
2401,274.1801323583725,3.2241073,0,0,614.10284,0,0,0,0,0,0,0,0,0,0,0,717.2841,0,0,0,707.12714,0,719.0085,0,0,1302.1351,0,0,0,1985.2198,0,0,0,0,0,0,0,231126.47,0,0,102156.555,0,0,0,0,0,242013.84,0,188370.06,0,0,0,0,28117.33,25846.842,29917.094,28613.055,36941.51,34336.43,27798.809,26285.67,
2414,247.14404317983778,3.2372663,48787.51,18453.924,68551.016,40481.363,38977.504,82945.38,11036.198,36116.49,25936.203,25966.246,23159.574,50544.1,14345.111,141136.64,11484.532,45827.453,22347.832,176377.78,209920.2,17948.746,30120.484,203098.23,260487.97,17744.945,22433.604,10761.101,10293.155,22487.822,27043.879,126743.02,54372.016,12867.715,62893.68,66882.12,148670.47,41640.64,24764.082,13617.479,35060.434,17573.348,9651.042,70794.59,40873.816,11218.634,55628.32,22030.027,70908.055,301679.22,0,820.12177,0,61336.645,64289.47,63931.57,63874.945,83667.23,83789.914,63579.477,63030.297,
2421,246.17003912219946,3.2378263,68173.68,85150.29,133574.02,232984.33,290901.62,118014.68,97191.555,107316.17,71091.89,252047.92,82759.15,68546.625,161904.38,147206.06,143367.52,154633.48,772966.3,96384.02,1018475.44,100074.56,50300.64,99421.36,171036.14,68868.734,148583.08,569959.94,120234.82,244699.8,104881.64,95921.016,168510.56,1070320.8,87907.06,83566.47,101070.85,19250.334,55429.01,79178.98,35622.96,165168.03,183742.2,140950.25,36860.906,689709.5,39354.062,142862.27,177187.92,94717.63,2888.4187,2557.084,2860.9202,171443.84,166622.12,182017.55,177718.58,195631.16,194988.78,176664.42,171254.27,
2426,420.1863622458735,3.2672682,1563.6173,1381.7867,1669.6617,1259.25,1441.1902,1565.3336,1871.3696,1497.2804,1635.0673,1508.5602,1327.6268,950.99695,1318.7263,811.8368,0,1364.4119,2139.5188,643.898,910.12256,1287.8119,1339.7822,1817.1494,1356.281,1248.3859,1425.4717,1902.9863,995.18054,2136.5583,2238.9277,1149.9669,1953.2603,1709.336,1419.977,1955.0869,1233.7935,35860.504,1959.1766,2025.2722,29750.42,993.8163,1700.2654,1403.2678,2439.973,1780.5986,34934.93,1620.3345,17408.959,1359.0374,0,0,0,13685.765,14494.48,14541.38,14166.455,13597.978,12849.269,12304.0,12959.59,
2451,420.18645142828245,3.287301,1563.6173,1381.7867,1669.6617,1259.25,1441.1902,1565.3336,1871.3696,1309.9413,1635.0673,1237.7787,1327.6268,950.99695,1318.7263,811.8368,0,1364.4119,2139.5188,643.898,910.12256,1287.8119,1339.7822,1817.1494,1356.281,1248.3859,1425.4717,1907.0339,1256.5747,2136.5583,2238.9277,1149.9669,2481.887,2085.337,1873.3889,1955.0869,0,35860.504,1959.1766,2025.2722,29750.42,993.8163,1700.2654,1265.5938,2439.973,3113.4155,34934.93,1620.3345,15743.454,1440.327,0,0,0,13685.765,14494.48,14541.38,14166.455,13597.978,12849.269,12304.0,12959.59,
2452,338.08651659524463,3.2991955,3338.3318,16043.089,34653.816,8668.358,8687.666,14302.378,7510.604,13690.838,15273.742,5389.027,24888.783,11625.157,11149.331,12392.206,12740.794,13712.79,29060.98,14742.993,17633.625,6391.8984,25834.074,12615.288,48032.63,116435.48,22596.783,40295.52,42933.28,19465.58,9101.82,1741.3885,11553.214,47881.76,2081.6433,8976.095,1449.9828,11263.283,10610.013,16427.69,31071.557,2355.8345,4041.5764,2279.662,10831.084,42981.71,35473.605,45281.55,11451.105,9201.613,0,0,0,26223.8,19985.564,21880.855,20612.033,24290.361,26092.71,21715.826,20275.426,
2453,626.0848055662016,3.298608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280.1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25943.188,0,0,22103.73,0,0,0,0,0,22173.162,0,24551.107,0,0,0,0,9043.204,9901.381,9469.308,8988.173,9874.087,9750.901,11450.769,8404.262,
2462,134.06004723333098,3.310112,12905.057,47870.977,33614.13,27895.729,12540.195,31398.86,20700.043,35897.062,55590.06,25987.842,16790.494,20629.07,22618.295,22202.268,16499.15,27423.121,37811.93,27954.645,26069.338,26200.438,46233.582,25306.383,32295.002,26911.514,31675.291,27460.621,30832.787,22011.613,29485.492,25572.746,20004.086,27201.555,19573.814,82190.08,33540.617,8850.99,86784.78,23775.514,8509.547,15210.423,21034.383,18742.74,80338.01,30098.338,8347.341,21294.951,14825.668,29088.969,0,0,0,23646.232,26851.518,26454.98,26068.195,25331.969,26686.021,27224.154,26562.13,
2469,714.3560281884878,3.3039231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5414.826,0,0,6528.361,0,0,0,0,0,8761.195,0,18965.646,0,0,0,0,1469.7717,1249.1951,1217.6608,0,0,1310.7362,0,0,
2470,728.37151895646,3.3053682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12684.291,0,0,25359.105,0,0,0,0,0,19766.018,0,56768.0,0,0,0,0,1831.246,2217.2515,2002.9253,1609.6652,2192.8525,1790.526,2403.0374,2526.0413,
2477,623.1236047622126,3.3214772,0,0,0,0,0,45643.19,21321.92,0,0,12635.938,9527.325,1838.9515,0,0,0,17649.578,4042.5005,15434.397,0,0,6361.1143,2671.889,0,0,0,0,0,0,0,0,2750.224,0,0,0,7637.342,5263.9077,16846.402,1311.1243,2309.6667,0,6738.8306,0,0,1712.9127,1819.0325,0,2221.5242,0,0,0,0,3990.8276,4549.334,5739.1323,4385.7197,4916.99,5697.4077,5946.323,3792.0989,
2492,318.19099156660934,3.3684716,27448.297,24176.395,128420.87,54397.062,69708.14,113871.336,27722.484,52810.51,38404.39,143746.52,62745.24,81673.805,32654.844,50363.336,23059.566,54587.023,127133.77,47876.812,47858.51,28862.924,29285.63,145661.73,83297.79,88852.63,37092.344,59511.965,82378.01,46670.887,57990.55,101041.64,54617.625,135236.5,83507.38,32227.52,69465.7,47609.812,46318.562,27999.445,19854.412,48579.516,91625.61,99356.2,69457.99,113028.45,29906.426,84775.85,56709.242,143522.86,4338.1323,4176.6016,3852.3457,66863.94,60082.574,62080.56,62729.31,83435.08,80957.805,66212.37,59062.59,
2496,538.2903642867927,3.3776627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308.0317,0,0,0,0,0,0,0,0,0,0,0,27250.79,0,0,10029.8545,0,0,0,0,0,18630.842,0,13695.345,0,0,0,0,4183.0376,3768.4802,5283.126,3909.781,5801.3774,4314.503,5098.029,3098.023,
2502,310.16500140412865,3.385135,4409.3765,8859.523,27498.883,7549.111,12226.619,17965.445,3536.8643,14169.52,30205.86,27400.898,9239.573,2112.5625,27173.795,7766.427,29665.95,2797.3699,5766.901,5595.2837,7630.926,3470.5872,10249.667,20200.906,9755.83,1807.3912,22127.637,4667.5947,7034.126,12748.448,8039.1343,3047.9626,8514.145,15112.024,4877.0576,21579.377,4530.152,4027.1384,5529.4155,3759.3867,3186.2473,28067.22,30389.85,6867.9136,9134.115,15236.127,2369.501,4083.2412,8537.253,43027.168,0,0,0,10992.676,10728.895,11319.41,13560.955,15362.271,14026.888,14426.035,10610.502,
2503,378.1406684787903,3.3734024,1216.6201,1124.2107,1359.1901,1058.0376,1457.9778,1046.4062,1109.533,999.4486,1197.4121,1444.5232,1343.9167,1279.593,1193.0834,929.3512,983.0616,756.9339,1495.2195,1150.023,1120.1736,700.0625,835.94086,998.88696,882.2367,1241.2809,942.5962,761.6131,812.129,4165.0786,1922.5493,650.0,1044.0,1764.9282,1085.0607,1420.3151,1511.013,174249.52,621.94525,1662.7815,105217.99,911.79846,1222.7405,1860.119,1081.9423,0,148026.05,2221.864,101056.86,1172.1912,0,0,0,21710.154,24020.398,26195.047,22338.62,26500.531,23531.87,24224.027,22701.5,
2506,381.1125605743591,3.3950083,0,0,1963.3013,0,0,3090.4404,0,0,1566.0999,1762.8014,0,0,1692.5048,0,1019.95905,0,0,0,32255.164,0,0,2188.647,749.0,1199.2686,0,0,0,0,0,0,1601.3862,1655.7385,0,1497.856,0,2481.3704,0,0,2050.6777,0,0,703.3894,1494.8823,0,1364.1893,0,1136.052,1498.6318,0,0,0,2069.963,1622.121,1362.7834,1850.133,1475.4691,1704.2997,1780.7775,1614.0138,
2515,266.1367714612992,3.4229426,28714.639,13040.841,77234.2,35438.34,26756.115,55592.895,44756.703,49408.992,24524.256,40720.305,35945.594,41946.637,26565.902,38849.695,31277.357,34339.723,48742.363,47963.418,45956.332,40480.535,52431.74,81808.53,64580.816,52546.832,48214.33,51054.605,47098.055,25626.572,41148.082,92345.18,48348.97,64511.023,84396.84,23464.957,68869.59,41093.008,13370.031,35848.867,35458.434,30627.008,27301.67,77278.62,7966.534,63994.71,13316.727,47575.28,38831.508,120183.73,0,0,0,46481.566,48677.254,46106.9,49343.21,52263.74,52583.96,46224.9,48583.043,
2523,731.4168881525671,3.41841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21886.525,0,0,0,0,0,0,0,0,17502.967,0,0,0,0,0,0,0,0,0,1602.8301,2011.252,2908.9329,1806.4816,2628.1404,2523.6865,1880.1644,1761.6705,
2530,266.1364117793037,3.4275079,28714.639,51432.934,77234.2,35438.34,26756.115,55592.895,44756.703,49408.992,29727.012,40720.305,35945.594,41946.637,26565.902,38849.695,31277.357,34339.723,48742.363,47963.418,45956.332,40480.535,52431.74,81808.53,64580.816,52546.832,48214.33,51054.605,47098.055,25626.572,41148.082,92345.18,48348.97,64511.023,84396.84,38195.188,68869.59,41093.008,13370.031,35848.867,35458.434,30627.008,27301.67,77278.62,36003.074,63994.71,29092.39,47575.28,39733.375,120183.73,0,0,0,46481.566,48677.254,46106.9,49343.21,52263.74,52583.96,46224.9,48583.043,
2535,693.1580177862734,3.426335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.00275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27184.652,0,0,19196.494,0,1387.666,1312.4739,0,0,24670.674,0,20602.695,1105.1544,0,0,0,4208.397,4229.898,4424.928,5015.1235,5448.6816,5241.2314,4583.5156,4940.444,
2537,677.1848051847362,3.4467642,0,0,0,1373.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.5364,674.53265,1544.9692,0,0,0,0,1398.8372,1208.3073,0,886.13135,0,0,0,25844.215,0,0,19168.328,0,0,1282.8284,0,1129.2363,19544.11,0,18410.555,1264.7611,0,0,0,4430.3403,3875.6714,4105.386,4468.558,5988.8657,4790.5625,4436.5137,5069.7896,
2557,265.15571272300986,3.4605544,52491.36,122736.71,97704.805,80911.63,61591.887,98037.42,68061.16,123213.57,120785.83,81169.77,107847.34,79195.3,73684.62,62601.547,65916.21,110406.75,112783.63,112412.46,101522.74,99170.88,125244.77,99218.54,114675.6,122585.086,121958.84,101800.62,120563.96,73210.414,121609.13,117885.11,98143.5,108949.734,103537.734,113023.484,122886.14,108336.54,118364.46,74916.04,110716.6,60013.89,92785.0,101538.125,111696.41,114361.79,109608.18,114780.15,97461.12,104649.73,0,0,0,121741.125,114959.96,119516.07,118183.6,122000.23,117382.22,111813.43,119017.22,
2560,606.2801603925685,3.4634225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35139.0,0,0,0,0,0,0,0,0,16719.895,0,0,0,0,0,22650.488,0,0,0,0,0,0,0,0,0,0,0,16490.238,0,0,0,0,0,0,0,3510.7683,3568.3281,2835.626,3330.3833,4031.4177,4294.5244,3321.9785,3921.9004,
2565,284.0920749149647,3.4627774,12671.303,20775.078,17367.902,19889.344,16382.229,19805.875,16674.916,23314.055,26309.277,16378.607,21818.496,19738.166,17946.742,20605.986,15379.833,21724.705,21310.742,24043.85,23488.508,21363.576,24324.922,16940.36,26039.84,23042.383,21846.703,20626.852,24017.057,19867.09,21617.05,21393.639,18986.047,18162.926,20993.078,26874.648,24546.402,12617.577,25584.664,15376.323,13256.346,14037.563,21472.305,15353.106,20980.64,17430.385,12685.519,22603.031,16322.103,18393.371,0,658.89,0,23314.055,23321.035,17743.428,21703.715,21237.883,21682.0,18110.99,19518.006,
2572,552.213490713708,3.4666085,28964.412,43064.242,36199.74,36543.246,30025.701,43258.316,32669.51,42519.13,62691.082,30154.504,45860.215,27517.318,32828.64,28779.322,31816.777,29607.555,35855.805,44315.46,42604.47,43067.043,39239.164,42522.777,51090.773,51847.777,41160.07,31254.352,46661.414,30500.816,36663.336,39923.785,29094.238,27583.299,29838.598,54505.727,49413.566,16329.358,55818.656,23323.674,16070.914,28686.78,36170.043,29104.71,56681.48,28237.28,12595.641,47704.613,15411.522,35417.26,0,0,0,34176.31,34546.875,37350.883,36239.56,43095.258,39702.895,33574.094,32460.059,
2573,416.1471840033492,3.4655159,3381.9644,15908.802,8350.54,8082.958,6296.492,9168.909,5396.3857,11734.303,17454.68,5299.211,10275.736,6441.1045,6627.0176,5787.921,6304.9297,11624.717,12745.684,11011.823,8685.67,8723.778,12949.927,8735.439,14134.902,11954.67,14515.627,11411.614,15184.04,5723.782,15885.373,14637.297,7318.2817,10893.343,10040.516,18732.994,15522.579,11373.75,19897.18,6048.249,7984.678,5012.466,9746.464,7741.5166,21839.014,12055.537,12641.358,14762.488,12544.651,8201.5205,0,0,0,12408.314,11074.864,13336.908,13606.306,12332.745,11095.174,14026.701,11359.381,
2575,378.1767187607973,3.4649203,14828.173,23129.752,22608.023,22442.828,20884.705,20488.512,20701.559,26979.727,22349.336,23387.193,25551.629,27496.379,18462.062,17491.508,20197.633,23183.432,14642.113,28944.062,30680.533,20044.639,19609.693,23758.459,34332.164,25143.842,19306.748,16873.963,30361.4,19428.24,27206.299,24643.246,27696.842,16173.257,19412.814,26366.47,19494.977,10477.68,28251.549,19214.521,10319.779,21967.645,20944.236,18947.988,27001.977,13488.663,8385.076,32164.41,11425.798,22536.234,0,0,0,18815.467,20032.564,22132.697,21104.139,23279.102,21547.867,21555.26,19016.717,
