row ID,row m/z,row retention time,6110_U2_C18POS_34.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC7_C18POS_25.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height
1813,160.0968047,2.5142264,10798.925,12540.163,18918.598,15750.329,16489.922,8809.372,13731.807,15232.741,11645.668,17249.064,19039.59,11821.831,12813.803,21935.504,15366.607,10121.617,10893.539,9455.88,13750.96,19997.781,11735.484,8354.792,7182.161,17589.855,13061.016,12074.469,22552.549,20935.35,15760.639,16318.344,22969.205,11812.404,13212.358,18018.865,14146.546,10014.215,9638.504,14105.52,10502.456,12210.128,15645.377,10438.421,14894.935,10618.327,13604.479,17588.238,28068.592,7508.9316,0,0,0,14464.007,14430.283,15535.751,12546.355,14805.396,15250.433,14214.919,14418.449
1814,290.1596726,2.5246065,12941.374,19784.695,63586.83,32909.25,34291.28,51172.164,25878.928,29310.566,47795.67,53781.785,22020.125,14881.579,21724.805,23223.191,20290.37,16688.016,51288.21,22856.273,18123.805,30626.78,26303.107,64946.04,25320.578,31055.092,21995.914,38710.06,26020.58,41139.55,74042.39,92984.64,31320.738,54767.7,98490.48,60065.867,85883.9,124266.28,44428.137,23534.846,118304.44,30721.648,36310.94,99014.945,71595.87,57465.41,104810.445,30018.316,122917.586,57957.754,1287.152,0,0,47196.285,45662.195,46004.38,47584.58,51764.29,56261.605,47529.23,45286.188
1815,318.1909265,2.5477726,4239.766,3891.3767,16987.506,9014.23,9094.557,14785.498,4817.893,8070.9966,7229.424,18322.05,8162.439,4872.0605,4833.7227,7398.255,5879.0283,6687.22,14182.6045,8710.037,5188.8555,5204.126,5452.72,16945.816,9170.215,11236.977,6817.7383,5568.247,8563.461,8109.4385,11134.905,13180.755,13906.559,15442.068,13029.041,5617.4917,12020.783,11137.246,6281.301,4367.013,3593.2332,6809.6875,14777.152,12790.945,12169.679,12128.156,6823.441,9391.323,14848.16,19598.64,0,1378.2535,0,11665.616,7854.916,11804.534,9874.042,11437.879,10605.949,10922.108,10625.32
1816,266.1343569,2.5781353,4610.4443,16652.975,11339.527,6568.6743,4901.395,11309.543,6642.4307,10475.022,17290.402,7117.8994,8797.825,4335.595,6593.276,5056.3164,6261.4834,8642.263,10885.027,11061.934,7067.7646,7545.1294,12176.0205,12773.005,15011.508,10565.665,11103.375,9781.968,10752.084,6438.254,12363.034,14382.922,9053.494,12715.168,12232.511,17949.336,14489.297,15895.591,17374.47,6602.4414,11534.883,5867.7803,10142.957,11129.291,19136.031,11704.203,19069.719,12101.993,17014.305,17894.61,0,0,0,10114.459,10008.337,11734.148,10555.62,12758.1045,8729.089,10435.457,13192.154
1817,81.03341441,2.551022,0,1108.0409,4756.1504,897.7025,0,2578.5703,1333.6215,751.1281,1348.9001,752.28613,1086.5518,0,751.84784,1380.2135,0,1262.6825,1519.5394,0,862.1429,0,0,4093.6487,0,583,0,1056.1461,1295.5596,878.0167,1763.2012,0,2332.3354,1302.4658,1138.0098,853.6962,865.3789,8206.034,1258.7094,0,5286.0137,780.3892,1338.458,1189.8643,2434.4465,867.1075,3312.4792,1247.013,2117.458,2014.5066,0,0,0,2298.0127,1793.6453,1392.0323,1339.6066,1519.7854,1925.8025,1569.3206,1282.5481
1818,243.0495795,2.5419412,0,0,0,0,0,0,0,0,2868.7017,1517.4817,0,0,0,0,0,1490.868,0,0,0,782.6436,0,0,0,0,0,0,0,1938.9636,0,0,0,0,0,1442.0546,0,19721.373,0,0,23993.734,0,0,0,0,0,19368.145,0,14611.546,1820.0643,0,0,0,6937.876,7689.5864,8100.392,6001.5674,8400.908,6367.083,7583.305,7294.76
1819,158.0269673,2.5307982,3377.8186,2894.1619,2653.0154,2466.2993,1266.8982,5127.748,9604.699,1779.1111,3656.4116,4099.088,3593.35,1515.3981,2878.0864,2698.0334,2656.4734,2491.906,9076.038,5996.8438,1897.2428,2376.4014,6543.88,3122.186,5807.3306,2396.6306,4485.6367,6225.743,2014.06,3225.6162,3394.272,2129.6548,6249.789,9583.596,2566.175,2492.7007,3722.472,3291.7566,1693.41,11891.516,2441.216,2647.116,2654.172,3270.9702,4260.346,11207.447,3669.8438,2648.3677,4337.3984,10978.663,0,0,0,4651.84,4053.071,3708.2703,4422.408,4604.8413,4817.478,4104.88,4986.211
1820,288.1213965,2.5407517,0,0,4486.1895,0,0,1766.9414,0,0,3013.893,0,1240.5193,0,0,964.73474,0,1702.127,657.4241,0,0,0,896.15686,4377.759,1618.4103,1782.7592,0,0,900.01276,0,0,1887.0314,3238.6052,1031,733.54443,2461.2043,0,4578.1724,0,0,7695.9146,0,0,0,5561.798,0,2528.3215,2357.476,4777.6846,3255.8115,0,0,0,1212.2,1376.2981,2231.6492,1433.0638,1881.1118,2355.0847,1678.6956,1671
1821,349.1237789,2.547409,0,0,0,0,0,0,0,0,0,0,0,0,668.08167,0,0,0,0,0,34786.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.0529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640.8478,1201.2427,1747.1024,1784.4208,2298.0774,1439.7843,1752.766,1793.2169
1822,176.0708234,2.549209,0,0,12366.562,0,0,9440.248,1406.4688,0,2107.8284,0,1240.2141,0,1266.9395,0,0,3701.0017,2490.284,0,1898.8789,0,0,8944.84,1780.4575,1793.7955,1202.9044,0,2884.0852,0,2424.1812,0,6740.4185,0,1255.6545,1745.9508,0,22520.035,0,1611.1233,17704.14,0,0,0,4383.169,1120.1746,5829.9688,2547.0513,6065.347,2847.5042,0,0,0,3262.8892,3608.3132,3058.7876,4417.831,4454.6377,3762.3394,3749.1943,3316.686
1823,227.1025868,2.5422115,8737.089,7537.512,23568.61,10770.54,10578.655,9460.014,37033.92,10186.854,9033.721,11996.23,11625.576,9945.528,10981.255,13516.953,9645.01,9166.569,10454.792,22024.357,9953.386,26834.78,6258.434,17764.027,9758.787,10122.073,11313.296,10312.462,16907.16,13665.121,14491.5,13725.752,19221.844,13291.31,10555.397,10615.089,8802.105,9461.434,5391.137,18706.166,12805.168,6704.208,14675.874,25839.111,10087.008,8465.603,10365.507,12407.11,12132.73,13137.914,0,0,0,12853.171,11653.517,10880.71,13131.115,14791.857,13069.267,12917.8,10867.056
1824,366.1510707,2.5550146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41841.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190.4098,0,0,0,0,0,0,0,0,0,0,0,0,0,1295.7113,1400.592,0,1750.0508,1677.3937,1719.574,1521.7904,0
1825,404.0674437,2.5459166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14151.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,362.1080097,2.5589235,1672.1813,0,3574.6252,1295.4885,2719.8035,19022.002,3977.9207,0,2969.6035,3112.7673,3126.6748,3160.5623,2802.211,2273.962,3073.971,3129.8213,5984.4644,3220.2432,0,6123.7017,1476.1013,4658.6553,1847.4095,1870.2134,0,3619.6099,2759.9358,0,5269.391,3009.6548,3459.829,4573.527,2113.7734,3752.1118,2537.2666,0,1333.129,6538.0425,573,1690.1731,3339.0781,3041.611,2666.309,4129.8403,756.9086,6863.5884,0,7466.5806,0,0,0,2495.5383,2991.0662,4094.6707,3234.9438,4061.1738,3467.6826,2686.5315,2438.871
1827,290.1717871,2.5300045,2176.148,2497.9434,8470.731,3605.6113,3601.2966,6828.2246,3971.107,3178.3552,4751.9526,6679.0894,3078.811,1699.8204,2583.113,3250.0288,2010.8788,2328.1855,7247.226,3203.7122,2331.5063,3909.72,7536.2554,7432.1816,2947.9597,4407.404,2868.9597,4748.9263,3628.9805,5825.362,9045.5205,9115.918,3210.4465,6416.0947,10765.52,6673.1045,9496.244,16293.916,5382.6255,3381.4543,13501.325,4004.6807,4125.0483,11613.938,9325.893,6922.8438,14585.434,3171.4114,17224.701,7379.4116,0,0,0,5948.154,6317.4053,5818.83,6584.199,7037.121,9174.119,7123.028,7367.418
1828,709.071304,2.56581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11964.646,0,0,6405.654,0,0,0,0,0,13009.931,0,6496.2905,0,0,0,0,1757.3378,0,0,0,0,0,0,0
1829,197.0658526,2.5662255,2514.2498,1498.4723,27247.24,11044.429,8436.298,8353.598,3192.9438,2343.8452,10212.885,11444.879,2642.2532,3083.7266,4920.6343,8277.689,3071.5735,2679.321,20902.209,3548.2595,2233.1982,2324.0437,3797.0598,18748.46,5530.3257,5039.061,2784.5732,9507.821,5924.7603,4546.278,5481.583,1631.1051,6300.1597,17094.672,1742.4506,16127.917,1014.8852,13065.497,9150.441,6079.873,16522.088,3370.045,3649.452,2246.1147,14763.659,12838.665,11622.605,6985.0464,13733.06,10741.715,0,0,0,7709.46,8266.978,7482.315,10083.163,7961.5576,7530.1235,9003.888,8644.131
1830,291.1630058,2.5272257,2567.424,3548.995,11386.533,6100.5156,5344.696,9210.577,4765.0737,4173.0425,7324.223,10167.254,3424.1228,2438.8247,4001.815,5131.0195,3051.7017,3375.94,11223.377,3922.3337,3537.0251,4812.07,4491.058,11118.717,4117.68,4507.4478,4331.3325,7327.7534,4955.3154,7965.1797,13381.731,14832.601,5749.867,10999.677,18113.098,11357.143,16232.086,22192.387,10390.732,4843.7036,19176.035,5929.365,6992.011,16992.775,13842.08,13273.508,19146.25,7717.9277,19887.4,11269.045,0,0,0,8708.262,6576.1626,7462.6914,8553.701,9718.087,10694.32,7973.32,8922.346
1831,114.0006151,2.5652556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76213.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487.7576,2683.727,2168.0076,3497.109,3089.467,3490.3508,2313.5095,2398.462
1832,211.0715131,2.5577464,0,0,813.66864,0,0,632.7587,1577.8785,1478.1842,0,0,0,0,0,1422.3884,0,1414.8811,741.5765,0,19986.875,0,577.52155,1137.0192,1294.4691,1295.6677,797.0016,714.2475,0,904.0663,753.84485,2006.9817,1306.5118,735.8659,886.7728,1011.77985,1375.471,0,1290.7424,1051.4142,886.66016,0,0,1447.131,0,0,0,637.9114,773.31586,978.46313,0,0,0,1581.6356,1208.5029,546.1004,939.1067,1849.5769,1320.3344,1275.269,1531.8716
1833,277.1011338,2.570531,0,1137.3403,0,0,0,0,0,1254.3469,1711.8511,0,0,0,1361.0619,0,0,0,774.7396,1419.876,8490.411,0,630.858,623.0417,1928.1881,0,0,0,0,0,807.0028,837.1785,0,0,0,1199.6997,1440.4294,0,1288.2625,0,0,0,702,0,1649.5236,0,0,571.81,0,0,0,0,0,0,1268.5945,0,1789.6013,1800.6631,0,0,0
1834,305.0957328,2.5852387,666.3598,1075.2324,1492.609,1005.22437,1039.7284,1330.0989,1571.8942,0,1748.2301,838.7907,831.25,1393.372,958.52094,1078.8237,1869.1204,1467.2096,0,1454.3087,22805.021,1121.0406,763.7789,1191.7717,981.77826,679.3669,1714.3264,2038.2393,1236.2744,1747.6272,1012.23456,890.5718,1262.8772,1408.4736,1277.5773,657.9203,1102.0038,1695.0403,0,826.1842,1331.1558,1134.5219,1630.6268,1299.9424,1295.0149,1117.3024,1180.717,924.80096,1608.7405,1181.4714,0,0,0,1605.2235,1468.1005,2403.4736,1664.3125,1550.8287,1675.7396,1365.2002,1646.1813
1835,321.0898546,2.575764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19074.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263.4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967.3281,0,0,1797.406,1503.2632,0,700.2867
1836,368.1108622,2.5646408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64791.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360.03,2162.0383,2765.7952,3069.1396,2967.0952,3462.0818,2958.5627,3662.338
1837,388.094681,2.566307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12604.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195.1853,0,0,1734.8201,0,0,0,0,0,1688.0908,0,1411.1302,530.225,0,0,0,0,2039.1952,784.77625,0,1706.9447,2070.8826,1795.1228,672.72314
1838,630.2744442,2.562375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14953.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.8,0,0,699.75,1417.125,0,0,0
1839,633.2251206,2.558463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8995.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.0794,763.6691,956.00616,1438.4519,1496.0919,1938.2545,1276.832,1319.3167
1840,732.2730755,2.5570333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18457.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,357.1040527,2.5557663,0,0,12195.377,4210.817,3225.996,4748.7617,0,0,14312.705,3643.0183,0,1230.6757,0,2092.0562,0,0,5193.7515,1957.7383,0,1527.9501,0,8127.327,3373.7222,1677.5161,0,4322.5723,2857.132,2472.4426,3487.0876,0,2174.512,4828.1177,0,13200.05,0,15599.989,8075.2876,2968.5325,23964.645,0,0,0,18029.902,3727.1824,7932.819,2751.4082,11413.134,6595.6475,0,0,0,4887.8623,3987.6562,4330.712,5241.432,5375.864,5114.637,3638.8254,5155.5166
1842,630.2218411,2.5600483,0,0,0,0,2129.7424,0,0,0,0,0,0,0,0,0,0,0,0,0,282515.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25736.34,23947.5,30190.264,24886.145,29446.332,28871.828,23840.43,24596.303
1843,208.0428242,2.5593655,0,0,0,0,0,0,0,0,0,0,761.4083,0,0,0,0,0,0,0,207113.02,0,0,0,0,0,0,0,0,1245.4403,0,0,0,0,1249.4764,0,687.4897,0,0,0,0,0,0,0,0,629.2893,0,0,0,0,0,0,0,9917.045,7110.959,8817.127,6584.6035,9427.747,9803.184,7625.0063,5917.087
1844,220.1178472,2.5617514,12715.739,20311.453,25879.373,18240.943,19648.555,24340.385,20925.229,25125.568,13687.413,18239.084,19126.953,7737.2847,25972.648,21794.326,23067.92,7897.448,31033.44,17026.967,9843.409,20095.871,22521.303,32608.432,16763.525,13297.616,21251.64,47982.15,16615.426,26384.568,18362.926,73830.41,9186.851,47908.164,84080.336,10390.865,53510.582,27529.875,15387.523,24153.852,11667.306,31546.752,28093.805,69607.33,18148.818,41106.633,29829.773,11933.78,21454.766,37007.535,1211.0294,0,0,25960.74,28137.773,23689.664,25768.256,29962.652,27022.186,23957.383,25754.89
1845,220.128295,2.5599334,1816.0419,2381.5696,2824.259,1914.8647,2729.8054,2599.221,2162.059,2514.565,2137.623,1906.3347,2503.2114,0,2766.2927,2348.3445,2298.0408,605.5339,3134.4155,1954.2104,1365.4637,2475.2415,2983.81,3566.3274,1726.5952,2025.6852,2115.2893,4688.6416,1794.4706,2604.2021,1953.0142,7309.18,1070.2424,5131.565,8485.125,1342.0786,6200.522,2973.5205,1989.7352,2729.8992,1562.55,3261.4756,3220.966,7284.3623,2613.672,4404.7505,3440.006,1517.053,2179.3967,4039.5603,0,0,0,2515.7642,2129.0063,2795.2769,2907.5735,3185.9941,3060.8818,2621.1294,2921.837
1846,160.0424807,2.559235,0,0,0,0,0,0,0,0,0,1207.1116,0,0,0,0,0,0,0,0,103144.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583.8765,4943.0303,4129.58,5184.431,5263.6133,4271.193,3596.9517,3454.6406
1847,160.0509136,2.5607085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9620.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211.854,0,0,0,0,0,0,0
1848,208.0526117,2.5734613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16679.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.6123,0,0,0,0,0,0,0,0,0,0,1509.0227,0,0
1849,351.0841648,2.569365,0,0,0,0,751.66144,0,0,0,0,0,594,0,0,0,0,0,0,0,66388.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166.536,3166.557,2589.1877,3509.4492,4045.7012,3406.9866,3038.9934,3306.3713
1850,366.1559084,2.5876863,0,0,1253.6052,0,0,0,0,0,0,0,0,1208.0933,0,0,0,0,708.96155,0,63477.926,0,0,690.03217,0,0,0,921.02673,0,0,0,0,0,1070.5312,829.5809,0,1240.1365,0,0,0,0,0,0,1122.7396,0,0,0,0,0,0,0,0,0,1275.0192,1400.592,1316.284,1750.0508,1657.0991,0,1284.2941,0
1851,731.2156602,2.5627835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839134.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911.1204,2146.0486,1902.6221,1487.4417,2040.3357,1726.2009,1378.7349,1524.0001
1852,734.2178534,2.5625834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39516.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,366.1120258,2.562132,0,0,0,0,2113.5576,0,0,0,0,0,0,0,0,0,0,0,0,0,1339879.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.32666,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,39204.44,40144.355,42426.34,45594.883,42015.082,41090.71,44455.68,35582.246
1854,332.9958044,2.5728345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.9388,0,0,0,0,0,0,0,5465.841,0,0,6655.628,0,0,0,0,0,7207.0205,0,6713.7793,0,0,0,0,2971.9827,4180.409,3454.3606,3600.9197,3563.0874,4061.4802,3181.8774,2987.199
1855,563.0512538,2.5716667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10897.568,0,0,10988.536,0,0,0,0,0,15413.045,0,11792.858,0,0,0,0,0,0,1667.9758,1677.2281,0,0,0,0
1856,349.0860629,2.559043,0,1232.4689,0,0,4549.795,0,0,0,0,0,0,0,0,0,0,0,0,0,1599900.6,1599.5348,0,0,0,0,0,0,0,0,0,0,0,1811.3042,1246.3876,0,1468.7477,0,0,1355.2988,0,0,0,1285.6005,0,1353.1089,0,1414.5476,0,0,0,0,0,46556.2,47445.703,44289.047,46892.11,47693.82,49076.582,44191.055,41339.152
1857,277.0375235,2.571032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.7361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13078.727,0,0,10254.1455,0,0,0,0,0,18224.783,0,10643.204,0,0,0,0,2386.6628,1865.3232,2381.008,2572.7053,2726.285,1954.4492,1892.805,2628.3113
1858,247.0272156,2.5745776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12342.17,0,0,12074.266,0,0,0,0,0,13629,0,10743.136,0,0,0,0,2339.7163,2986.9922,2058.258,2268.517,2323.1238,2404.8662,2177.6272,1522.0123
1859,259.0269229,2.5745473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356.7113,0,0,0,0,0,0,0,28903.627,0,0,28720.33,0,0,0,0,0,36587.832,0,22957.09,0,0,0,0,5553.656,6306.415,4603.528,5297.7837,4222.6943,4773.8154,4672.7676,3991.3145
1860,221.0114053,2.5749626,745.0844,0,0,0,0,0,1299.1282,0,595.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988.166,0,0,0,0,9127,0,0,7811.3564,0,0,0,0,0,11392.255,0,7507.2324,577.0972,0,0,0,1713.3322,1499.6644,1936.6035,2615.058,1613.1504,2130.2156,1516.4434,1410.5315
1861,210.0391308,2.5608234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13490.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119.5603,0,848.1067,628.4028,827.8421,0
1862,479.1700762,2.56815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7231.1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,597.1053442,2.5787358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7112.4033,0,0,5658.6,0,0,0,0,0,7876.0713,0,8459.93,774.2959,0,0,0,5371.868,4351.407,5574.0166,4222.0005,5044.2627,3622.1658,4028.445,5012.7964
1864,317.0298214,2.575043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7202.469,0,0,9612.343,0,0,0,0,0,7818.693,0,7437.1597,0,0,0,0,2646.8372,2442.762,2707.1145,2396.2908,2543.6697,2440.2185,2545.1204,2612.3262
1865,295.0480886,2.5766435,0,0,765.3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.625,0,0,0,0,0,0,820.0043,0,3101.1318,0,0,0,822.7309,0,0,0,70401.195,0,0,62373.336,0,0,0,0,547.7143,93355.05,0,61440.09,0,0,0,0,14745.031,13765.655,14699.716,14144.646,14058.307,13946.942,13256.048,11832.663
1866,606.1348064,2.573771,0,0,0,0,1233.2076,0,0,0,0,0,0,0,0,0,0,0,0,0,30741.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220.7703,0,0,0,0,0,0,0,0,1877.3555,1771.5951,1300.762,1443.1295,1456.0352,1552.273,1866.8997,1380.7814
1867,178.0893406,2.5670207,5288.9414,3589.625,2641.762,4337.9087,1535.3901,4643.361,4854.17,3697.9968,3104.6914,5372.762,3553.1262,2541.5676,6692.4526,6039.0493,5908.9985,3380.0874,4683.364,4080.013,3857.0178,4143.3174,5112.9424,4050.421,2771.4363,4600.068,3237.8586,3237.2996,3258.1528,7506.334,3868.8164,12112.902,10424.695,3839.077,12599.8,2772.1023,8573.905,1945.4757,2640.0813,6216.392,2144.5264,10049.029,9071.518,5445.9727,6891.655,4513.45,2280.1892,3851.0164,2635.127,2591.8506,0,0,0,4247.8853,3752.7205,3999.6736,4887.162,4027.9766,4176.984,4056.1006,3724.5752
1868,312.0749494,2.5501285,0,0,0,0,0,0,1071.8788,0,0,0,0,0,0,0,0,0,799.7834,0,0,0,0,0,0,0,0,839.6277,0,1983.9875,0,554.6,565.1567,0,0,0,0,33912.824,0,0,34045.31,0,0,0,0,798.39087,50422.992,0,45398.527,774.2923,0,0,0,9844.909,8161.9253,9911.875,11336.967,9242.345,9032.268,8848.203,8918.761
1869,195.1225485,2.5789568,32345.486,20152.334,17897.258,24774.672,23281.967,22549.564,22906.38,19791.967,17385.402,20396.104,25433.99,15745.518,28952.324,31742.498,26847.236,17645.305,19123.342,27989.014,22346.383,25408.074,27196.541,22378.088,19966.434,22636.95,27047.797,21439.105,19822.98,32905.75,23264.572,22392.604,22082.36,19626.428,22882.135,17732.234,22598.494,11933.655,19251.385,28561.854,16355.616,34034.984,27474.39,22051.217,16267.391,19940.912,15705.596,18726.19,22573.912,14930.245,38486.664,51867.082,36412.656,19693.746,20799.68,22423.973,19956.37,25191.012,25153.68,20341.191,21900.701
1870,384.114635,2.579325,10789.028,17877.85,25173.154,20321.879,19170.658,20756.32,17972.309,22554.139,19618.088,21022.82,18040.904,19418.682,17340.545,20192.223,12997.05,13462.569,21441.44,20998.064,18709.67,21266.367,17128.775,30899.209,23029.787,20396.064,16106.603,16914.824,22773.648,16670.889,34330.88,21844.07,20179.549,25327.305,19300.2,26097.045,22256.234,15462.819,25297.693,22769.38,13240.285,19887.707,18991.008,23462.588,39512.805,22803,19115.95,22387.396,21656.701,25719.094,0,0,0,23000.635,22655.707,23052.002,22436.617,26200.7,25040.791,22099.395,19938.744
